"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NOC2L",2.15435941528944,-0.376147100751244,0.545169237410033,-0.68996391384486,0.490216880890254,0.9999441983542
"HES4",3.75870324809231,-2.60144045513851,1.13710896382103,-2.28776708117477,0.0221510888345444,0.9999441983542
"ISG15",56.0448573530824,0.0831050936370404,0.481270226186433,0.17267865144196,0.862904025374861,0.9999441983542
"SDF4",2.89741037833499,-0.243981151649034,0.494620150404589,-0.493269737291258,0.621822008468763,0.9999441983542
"UBE2J2",2.00614106569635,-0.421997059522778,0.610368446264246,-0.69138085709641,0.489326230811054,0.9999441983542
"ACAP3",4.37438834998985,0.387641337956081,0.460467067631425,0.841843782553335,0.399875401190306,0.9999441983542
"INTS11",3.23436417482648,-0.186422035522157,0.497039267725959,-0.375065005175688,0.707612122232419,0.9999441983542
"AURKAIP1",6.05331416380664,-0.310309712586808,0.363042523139888,-0.85474756483895,0.392690912195861,0.9999441983542
"CCNL2",3.65388459675371,0.555539023115523,0.433733691816215,1.28082976627723,0.200253466325838,0.9999441983542
"MRPL20",2.81591048269122,-0.647961180041043,0.552337315257788,-1.17312584564131,0.240745343398573,0.9999441983542
"SSU72",3.79762586518185,0.162678905421648,0.567339531148258,0.286739944055012,0.774311450305151,0.9999441983542
"CDK11A",3.44971639186398,0.112464232483534,0.444683880024469,0.252908273799683,0.800339095713421,0.9999441983542
"NADK",9.1321267399994,-0.189232890174112,0.310192825802064,-0.610049215950799,0.541829205964597,0.9999441983542
"GNB1",7.03149581722352,0.233094290337143,0.332459484236155,0.701120892588433,0.483227572902723,0.9999441983542
"FAAP20",3.66256711610523,0.083000740687378,0.426990733148781,0.194385344326564,0.845874164588834,0.9999441983542
"TNFRSF14",9.6908839125318,0.278320838699121,0.301700269355065,0.922507756768261,0.356263786190881,0.9999441983542
"KCNAB2",6.53128822934928,-0.0744982643897503,0.423829180940272,-0.175774268832728,0.860471285368428,0.9999441983542
"RPL22",16.0336935934794,-0.479158521106258,0.376713052793714,-1.27194562957881,0.203392437930039,0.9999441983542
"ZBTB48",2.5032630612201,-0.501962425047678,0.590805849933937,-0.849623315516945,0.395534544957336,0.9999441983542
"PARK7",2.29884399514768,0.14969572275683,0.542922486686509,0.275722090036153,0.782761527666526,0.9999441983542
"RERE",4.70438991679714,0.049779721372586,0.383341182274112,0.129857483814485,0.896679182385457,0.9999441983542
"ENO1",12.5199409166983,-0.152909149511032,0.285930223074515,-0.534777848479427,0.592803482387852,0.9999441983542
"PIK3CD",4.50221984743124,-0.0767422313857879,0.430568531277537,-0.178234649796831,0.858538698764104,0.9999441983542
"UBE4B",1.45420522195086,0.106255835551027,0.781307905851065,0.135997389448254,0.891823344709943,0.9999441983542
"PGD",5.15282887711621,-0.386335753839708,0.406072137690536,-0.951396852876744,0.341402957325061,0.9999441983542
"TARDBP",2.26710069005633,0.264810246500168,0.547462257696433,0.483705027656911,0.628595224590486,0.9999441983542
"EXOSC10",1.81143702747,0.266656252205681,0.64062232542229,0.416245643687027,0.677230263172404,0.9999441983542
"MTOR",2.98256069805592,-0.2777684193531,0.478680198849367,-0.580279735867055,0.561725990454217,0.9999441983542
"FBXO6",2.52032048249462,0.303030355316026,0.581412388182468,0.521196936073753,0.602229588339611,0.9999441983542
"AGTRAP",7.70907501583442,0.4921676542257,0.334439325829557,1.47162016011397,0.141123478404553,0.9999441983542
"MTHFR",3.15546875131879,-0.154101113538273,0.476140823819157,-0.32364608500111,0.746205993430715,0.9999441983542
"AL021155.5",1.92147740894459,-0.429829854795012,0.861100943865202,-0.499163144410974,0.617664456353656,0.9999441983542
"MIIP",4.74827340218229,0.573789415546075,0.404241166099307,1.41942351166956,0.155775581801917,0.9999441983542
"TNFRSF1B",19.5299129665627,-0.122663475335269,0.255766140939632,-0.479592313840403,0.631517312772909,0.9999441983542
"VPS13D",2.08408021716744,-0.878893021232695,0.675199421957774,-1.30167916714783,0.193026084113202,0.9999441983542
"PRDM2",2.534294719349,-0.0241673308447204,0.563357651997416,-0.0428987353931091,0.96578225683429,0.9999441983542
"EFHD2",23.2844967365048,0.104587662691242,0.258791945491859,0.404138013230911,0.686111233027666,0.9999441983542
"PLEKHM2",2.72064764396312,0.709772686926596,0.537012004678686,1.3217073002889,0.186265636774617,0.9999441983542
"AL450998.2",1.18890090894779,0.699696030604367,0.693431062229764,1.00903473858592,0.312957974335409,0.9999441983542
