"celltype","ID","Description","NES","pvalue","p.adjust","qvalue","setSize","core_enrichment"
"Plasma_cells","GO:1901739","regulation of myoblast fusion",2.47909056634576,6.65949821168179e-08,3.5095555575563e-05,2.20122455477894e-05,52,"RPL28/RPLP2/RPL19/RPL11/RPL23/RPL10/RPL37/RPLP1/RPL9/RPL21/RPL7/RPL31/RPL36A/RPL30/PLEKHO1/RPL41/CD53/RPL36/RPL12/RPL32/RPL35/RPL34/UBA52/RPL39"
"Mast_cells","GO:0042692","muscle cell differentiation",2.24027824602487,3.36173401786739e-07,3.93771111292867e-05,2.33180111089054e-05,64,"RPL17/RPL12/RPL34/RPL36/RPL4/RPL36A/RPL39/RPL32/RPL14/RPL10/RPL18/RPLP2/RPL31/RPL24/RPL9/RPL13A/RPL35A/RPL27/RPL28/RPL21/RPL10A/RPL37/RPL41/RPL11/RPL5/UBA52/RPL19/NACA/RPL30/RPL7/RPL35/RPL29/RPL18A/RPL37A/PDCD4/CD81/RPL15/RPL6/TGFB1/RPL38/AKAP13/RPL23A/ZNHIT1/RPL13/RPL8/RPLP1"
"Naive_CD8_T","GO:0045814","negative regulation of gene expression, epigenetic",2.04258633528799,3.19908994200185e-08,4.05077895338166e-05,2.51123575794332e-05,164,"MBD2/MBD3/USP7/POLE3/ZNF445/CBX1/TDRD12/KMT2A/TRIM28/PHF2/L3MBTL2/TNRC18/HDAC3/CSNK2A2/LMNB1/RING1/MTA1/BAHD1/DNMT1/EHMT2/CBX4/BAP1/CDYL/SMYD5/CBX8/HNRNPU/ZNF512/SMARCA2/HDAC1/PHC2/CIZ1/CBX2/PCGF6/RYBP/YTHDC1/MYC/RESF1/RBBP4/SMARCA4/METTL4/DNMT3A/RBM15B/SIRT7/SUZ12/BMI1/PHC1/SIN3A/CBX3/HDAC5/MPHOSPH8/EED/CBX6/SCMH1/EZH2/BCOR"
"Naive_CD8_T","GO:0002181","cytoplasmic translation",2.00489762354551,3.69680944867137e-08,4.05077895338166e-05,2.51123575794332e-05,191,"ZNF598/RPL12/RPS10/YBX1/EEF2/RPL4/RPL30/RPL5/FMR1/RPS15A/PABPC1/RPS23/RPS13/SMYD5/RPS28/RPS24/RPL11/HNRNPU/RPL36A/RPL32/RPS8/RPL9/RPL7A/RPL7/PKM/RPS15/FAU/EIF3L/RPL24/ELAC1/RPL22/EIF2B4/RPL34/RPL10/RPL17/RPL39/RPL36/RPL19/RACK1/RPL28/EIF3I/RPS27A/EIF3B/RPL29/RPS2/EIF4G1/RPL35A/RPS7/RPL6/RPL26/RNF25/RPL10A/RPS25/RPL21/UBA52/RPLP1/RPL18A/RPL18/RPLP2/RPS21/RPS12/RPL23/RPL27/YTHDF2/EIF2S3/RPL38/EEF1D/RPL41/RPLP0/NCBP2/NEMF/NPM1/RBM4/ZC3H15/RPSA/EIF3E/RPL31/PARP16/RPS11/RPL15/RPL14/NPLOC4"
"IFN_activated_DC","GO:0007283","spermatogenesis",1.92619864081044,2.14406256805552e-07,4.26329914848091e-05,3.87340830640974e-05,200,"RPL11/RPL30/RPL5/RPL32/RPL18/RPL9/RPL7/RPL6/RPL4/RPL18A/RPL34/RPL29/RPL24/RPL17/RPL19/RPL12/YY1/ODF2/RPL21/RPL10A/RPL7A/MKRN2/CSNK2A2/RPLP2/PRKACA/RPL35A/RPL28/PSMB4/RPL31/RPL36/RPLP0/RPL23/AGFG1/DAZAP1/LRRC8A/SEC23IP/KHDRBS1/RSBN1/PAFAH1B2/RPL8/RPL35/MEA1/RPL13/RPL15/PSMB5/HADH/XRN2/UBA52/RPL14/GPX4/RPL41/VPS13B/NOTCH1/RPL38/CCNY/CRTAP/GTSF1/DCAF17/RPL27/PAFAH1B3/NDRG3/TRIM27/SBF1/KDM2B/RPLP1/BTG1"
"IFN_activated_DC","GO:0007276","gamete generation",1.85367284163042,4.5426177836836e-07,8.58100499337833e-05,7.79624766198689e-05,240,"RPL11/RPL30/RPL5/RPL32/RPL18/RPL9/RPL7/RPL6/RPL4/RPL18A/RPL34/RPL29/RPL24/RPL17/RPL19/RPL12/YY1/ODF2/RPL21/RPL10A/RPL7A/PTEN/MKRN2/CSNK2A2/ZNF830/RPLP2/PRKACA/RPL35A/RPL28/PSMB4/RPL31/RPL36/RPLP0/RPL23/AGFG1/DAZAP1/DEAF1/WASHC5/LRRC8A/SEC23IP/KHDRBS1/RSBN1/SPIN1/PAFAH1B2/RPL8/SKA2/RPL35/MEA1/RPL13/RPL15/TGFBR1/PSMB5/HADH/XRN2/UBA52/RPL14/GPX4/RPL41/DCAF13/VPS13B/NOTCH1/RPL38/CCNY/CRTAP/GTSF1/DCAF17/RNF2/RPL27/PAFAH1B3/NDRG3/TRIM27/SBF1/KDM2B/RPLP1/BTG1"
"Treg","GO:0034242","negative regulation of syncytium formation by plasma membrane fusion",2.4440062294998,4.53786693941678e-08,9.2481728225314e-05,9.04281299351002e-05,45,"RPL5/RPL11/RPL30/RPL12/RPL4/RPL9/RPL36A/RPL10/RPL32/RPL36/RPL17/RPL18A/RPL34/RPL21/RPL7A/RPLP0/RPL19/RPL6/RPL35/RPL39/RPL28/RPL27/RPL29/RPL23/RPL15/RPL41/RPL31/RPL38/RPL14/RPL35A/RPL10A/UBA52/RPL24"
"Treg","GO:1901740","negative regulation of myoblast fusion",2.4440062294998,4.53786693941678e-08,9.2481728225314e-05,9.04281299351002e-05,45,"RPL5/RPL11/RPL30/RPL12/RPL4/RPL9/RPL36A/RPL10/RPL32/RPL36/RPL17/RPL18A/RPL34/RPL21/RPL7A/RPLP0/RPL19/RPL6/RPL35/RPL39/RPL28/RPL27/RPL29/RPL23/RPL15/RPL41/RPL31/RPL38/RPL14/RPL35A/RPL10A/UBA52/RPL24"
"Cytotoxic_gamma_delta_T","GO:0051093","negative regulation of developmental process",1.73438093783111,4.07918520055019e-07,0.00010817489253709,8.03391457000709e-05,396,"CLSTN3/ZFPM1/PSMB4/NFATC2/LDB1/GNAS/PCID2/ANXA1/SORL1/RPL31/HOPX/QKI/TSC22D1/S100B/SPSB3/ACVR2B/ZBTB16/B2M/RPL9/ZNF296/TBX21/USP19/YY1/RPL21/LBH/RFLNB/GDF11/RPL36A/RPL30/RTN4R/RPL19/TRIM46/RPLP2/RPL7A/RPL23/RPL14/RPL6/RPL12/PARP1/FOXJ2/RPL11/WNT1/GPS2/RPL28/ASCL2/LAPTM5/ANP32B/NELFB/ADCK1/RPL5/RPL7/GSK3A/BCL7C/CUL4A/RPL27/TGFB1/VAT1/UBA52/BBS12/RAPGEF2/SPRY2/BCR/CERS2/RPL18/DYNLT1/RPL29/CARM1/LDLR/FASLG/RPL37/HDAC2/NR1H3/SHOC2/RPL39/RPL34/RPL15/RPL32/RIOX1/CTR9/REST/YTHDF2/HDAC1/RPL13/RPL41/RUNX3/ROCK2/RPL36/NR1H2/CUL4B/MEN1/STAT1/ZFP36L1/NR1D1/CCDC85B/TBX1/LDLRAD4/CDKN1B/RPL17"
"IFN_activated_DC","GO:0048232","male gamete generation",1.93185169943622,7.32553118887389e-07,0.000131789794436027,0.000119737242611846,201,"RPL11/RPL30/RPL5/RPL32/RPL18/RPL9/RPL7/RPL6/RPL4/RPL18A/RPL34/RPL29/RPL24/RPL17/RPL19/RPL12/YY1/ODF2/RPL21/RPL10A/RPL7A/MKRN2/CSNK2A2/RPLP2/PRKACA/RPL35A/RPL28/PSMB4/RPL31/RPL36/RPLP0/RPL23/AGFG1/DAZAP1/LRRC8A/SEC23IP/KHDRBS1/RSBN1/PAFAH1B2/RPL8/RPL35/MEA1/RPL13/RPL15/PSMB5/HADH/XRN2/UBA52/RPL14/GPX4/RPL41/VPS13B/NOTCH1/RPL38/CCNY/CRTAP/GTSF1/DCAF17/RPL27/PAFAH1B3/NDRG3/TRIM27/SBF1/KDM2B/RPLP1/BTG1"
"Naive_CD8_T","GO:0031507","heterochromatin formation",2.04130679802045,2.67425515044855e-07,0.000192505597775293,0.000119341723234243,142,"MBD2/MBD3/POLE3/CBX1/TDRD12/KMT2A/TRIM28/PHF2/L3MBTL2/TNRC18/HDAC3/CSNK2A2/LMNB1/RING1/BAHD1/DNMT1/EHMT2/CBX4/BAP1/CDYL/SMYD5/CBX8/HNRNPU/ZNF512/SMARCA2/HDAC1/PHC2/CIZ1/CBX2/PCGF6/RYBP/YTHDC1/RESF1/RBBP4/SMARCA4/DNMT3A/RBM15B/SUZ12/BMI1/PHC1/SIN3A/CBX3/MPHOSPH8/EED/CBX6/SCMH1/EZH2/BCOR"
"Naive_CD8_T","GO:0070828","heterochromatin organization",1.99279241144043,3.07446768064579e-07,0.000192505597775293,0.000119341723234243,146,"MBD2/MBD3/POLE3/CBX1/TDRD12/KMT2A/TRIM28/PHF2/L3MBTL2/TNRC18/HDAC3/CSNK2A2/LMNB1/RING1/BAHD1/DNMT1/EHMT2/CBX4/BAP1/CDYL/SMYD5/CBX8/HNRNPU/ZNF512/SMARCA2/HDAC1/PHC2/CIZ1/CBX2/PCGF6/RYBP/YTHDC1/RESF1/RBBP4/SMARCA4/DNMT3A/HP1BP3/RBM15B/SUZ12/BMI1/PHC1/SIN3A/CBX3/MPHOSPH8/EED/CBX6/SCMH1/EZH2/BCOR"
"Naive_CD8_T","GO:0040029","epigenetic regulation of gene expression",1.84386979316813,2.38361928621741e-07,0.000192505597775293,0.000119341723234243,235,"SAMD1/MBD2/MBD3/USP7/POLE3/ZNF445/CBX1/TDRD12/KMT2A/TRIM28/PHF2/L3MBTL2/TNRC18/HDAC3/CSNK2A2/DDB1/OGG1/HIPK2/LMNB1/RING1/MTA1/BAHD1/DNMT1/EHMT2/CBX4/BAP1/CDYL/SMYD5/CBX8/HNRNPU/ZNF512/APP/KMT2E/SMARCA2/HDAC1/PHC2/KDM1A/MEN1/CIZ1/CBX2/PCGF6/RYBP/YTHDC1/MYC/RESF1/RBBP4/SMARCA4/METTL4/DNMT3A/RBM15B/SIRT7/SUZ12/TET1/BMI1/PHC1/SIN3A/CBX3/HDAC5/SMARCB1/APEX1/MPHOSPH8/KAT7/ZFP57/EED/CBX6/SCMH1/EZH2/BCOR"
"Treg","GO:0002181","cytoplasmic translation",2.01461844497458,1.55150399824801e-07,0.000210797676561962,0.000206116819527003,188,"YBX1/RPS10/EIF4G1/ZNF598/RPL5/NPLOC4/RPS28/RPL11/RPS24/RPL30/DRG1/RPL12/RPL4/ELAC1/EEF2/PABPC1/RPS15A/RPL9/HNRNPU/RPS13/RPL36A/RPL10/CSDE1/RPL22L1/RPL32/RPS23/RPL36/RPS21/RPS27A/DDRGK1/RPS7/RPL17/RPS25/RPS8/SLBP/RPL22/RPL18A/RPS12/RPL34/MTIF2/RPL21/RPL7A/RPLP0/FMR1/RPL19/RPL26/PKM/MTRES1/RPL6/RPL35/RPL39/RPL39L/EIF2B1/RPL28/RPL27/RPL29/FAU/CNBP/RPL23/RPL15/RPL41/EIF3L/RPL31/UNK/RPS15/RPL38/EIF2S3/RPL14/RPL35A/RPL10A/EIF2B2/UBA52/RPL24/YBX3/RBM4/EIF3B/RPS9/RPL18/EIF3K/GAPDH/RPLP2/RPS6/MCTS1/CPEB4/HNRNPD/RPS14"
"IFN_activated_DC","GO:0048646","anatomical structure formation involved in morphogenesis",1.73946118407391,1.25356448176981e-06,0.000215271209642106,0.000195584044778024,301,"RPL11/RPL30/RPL5/RPL32/VEGFB/RPL18/RPL10/RPL9/RPL7/RPL6/RPL4/RPL18A/RPL36A/RPL34/RPL29/RPL24/RPL17/RPL19/RPL12/GNAS/PTK2B/SRF/PACSIN2/CD81/HSPB1/OBSCN/LFNG/RPL21/MTHFR/RPL10A/RPL7A/RC3H1/RPLP2/ACTN1/FYN/RPL35A/RPL28/RPL39/RPL31/RPL36/RPLP0/RPL23/PDPK1/PGK1/AGFG1/DVL2/NOG/DEAF1/FLII/LEO1/EGLN1/NAA15/ITGA5/KDM6B/PRKCB/CTNNB1/RPL8/ADIPOR2/RPL35/ZFPM1/RPL13/PLEKHO1/CSRP1/SETD2/RPL15/TGFBR1/HGS/TBXA2R/TCOF1/UBA52/QKI/EMC10/RPL14/RPL41"
"Naive_CD8_T","GO:0060142","regulation of syncytium formation by plasma membrane fusion",2.36300730676271,4.65738061370751e-07,0.000224720405172621,0.000139312937956758,53,"RPL12/PLEKHO1/RPL4/RPL30/RPL5/RPL11/RPL36A/RPL32/RPL9/RPL7A/RPL7/RPL24/RPL34/RPL10/TYROBP/RPL17/RPL39/RPL36/RPL19/RPL28/RPL29/RPL35A/RPL6/RPL10A/RPL21/UBA52/RPLP1/RPL18A/RPL18/RPLP2/RPL23/RPL27/RPL38/RPL41/RPLP0/RPL31/RPL15/RPL14"
"Naive_CD8_T","GO:1901739","regulation of myoblast fusion",2.31489358171487,5.30658548379532e-07,0.000224720405172621,0.000139312937956758,52,"RPL12/PLEKHO1/RPL4/RPL30/RPL5/RPL11/RPL36A/RPL32/RPL9/RPL7A/RPL7/RPL24/RPL34/RPL10/RPL17/RPL39/RPL36/RPL19/RPL28/RPL29/RPL35A/RPL6/RPL10A/RPL21/UBA52/RPLP1/RPL18A/RPL18/RPLP2/RPL23/RPL27/RPL38/RPL41/RPLP0/RPL31/RPL15/RPL14"
"Naive_CD8_T","GO:0007520","myoblast fusion",2.29213202431611,4.41485848333793e-07,0.000224720405172621,0.000139312937956758,56,"RPL12/PLEKHO1/RPL4/RPL30/RPL5/RPL11/RPL36A/RPL32/RPL9/RPL7A/RPL7/RPL24/RPL34/RPL10/RPL17/RPL39/RPL36/RPL19/CD9/RPL28/RPL29/RPL35A/RPL6/RPL10A/RPL21/UBA52/RPLP1/RPL18A/RPL18/RPLP2/CD81/RPL23/RPL27/RPL38/RPL41/RPLP0/RPL31/RPL15/RPL14"
"Naive_CD8_T","GO:0000768","syncytium formation by plasma membrane fusion",2.28412650722629,6.66521849702048e-07,0.000224720405172621,0.000139312937956758,59,"RPL12/PLEKHO1/RPL4/RPL30/RPL5/RPL11/RPL36A/SH3PXD2A/RPL32/RPL9/RPL7A/RPL7/RPL24/RPL34/RPL10/TYROBP/RPL17/RPL39/RPL36/RPL19/CD9/RPL28/RPL29/RPL35A/RPL6/RPL10A/RPL21/UBA52/RPLP1/RPL18A/RPL18/RPLP2/CD81/RPL23/RPL27/RPL38/RPL41/RPLP0/RPL31/RPL15/RPL14"
"Naive_CD8_T","GO:0006949","syncytium formation",2.28412650722629,6.66521849702048e-07,0.000224720405172621,0.000139312937956758,59,"RPL12/PLEKHO1/RPL4/RPL30/RPL5/RPL11/RPL36A/SH3PXD2A/RPL32/RPL9/RPL7A/RPL7/RPL24/RPL34/RPL10/TYROBP/RPL17/RPL39/RPL36/RPL19/CD9/RPL28/RPL29/RPL35A/RPL6/RPL10A/RPL21/UBA52/RPLP1/RPL18A/RPL18/RPLP2/CD81/RPL23/RPL27/RPL38/RPL41/RPLP0/RPL31/RPL15/RPL14"
"Naive_CD8_T","GO:0140253","cell-cell fusion",2.28412650722629,6.66521849702048e-07,0.000224720405172621,0.000139312937956758,59,"RPL12/PLEKHO1/RPL4/RPL30/RPL5/RPL11/RPL36A/SH3PXD2A/RPL32/RPL9/RPL7A/RPL7/RPL24/RPL34/RPL10/TYROBP/RPL17/RPL39/RPL36/RPL19/CD9/RPL28/RPL29/RPL35A/RPL6/RPL10A/RPL21/UBA52/RPLP1/RPL18A/RPL18/RPLP2/CD81/RPL23/RPL27/RPL38/RPL41/RPLP0/RPL31/RPL15/RPL14"
"Cytotoxic_NK_gamma_delta_T","GO:0051129","negative regulation of cellular component organization",1.72268486052942,1.36296927643782e-06,0.000225084640508874,0.000161044538093706,323,"RPL7/RPL4/RPL31/RPL36A/RPL6/RPL5/RPLP2/BECN1/BNIP3/ADD3/GHITM/RPL11/RPL21/RPL9/RPL23/HNRNPU/RPL32/PFDN2/FKBP4/RPL17/FLII/RPL34/LRPAP1/PTEN/TNFRSF1A/PAFAH1B1/PHF23/RPL10A/RPL24/RPL38/RPL18/RPL35A/LDLR/RPL39/RACK1/RAB10/RPL12/RPL30/CERS2/NAT10/RPL10/RPL7A/KMT2A/RPL37/TRIM11/RAD21/IFI6/INPP5K/TMOD3/CST3/MCRS1/CIB1/ABCA2/ARHGAP4/RPL15/RPL35/RPL27/GSK3B/FYN/RPL18A/RPL41/TWF1/CTC1/BCL2L1/AKT1/TAOK1/BAZ1B/MTPN/WAS/B2M/EVL/RNF7/DR1/RPL19/ATXN7/ZNF207/RPL36/UBA52/SVIP/GDI1/RBM14/RPS6/VBP1/SPTBN1/TMEM14A/BUB3/RPL29/DYNLT3/RPL13/RPL13A/USP10/TGFB1/PFDN4/RPL23A/TERF2"
"Plasma_cells","GO:0006941","striated muscle contraction",2.17638929940012,4.98616821677146e-07,0.000233574280021205,0.000146499872167715,95,"CALM3/RPL28/RGS2/GRK2/RPLP2/C12orf57/GNAS/RPL19/RPL11/RPL23/RPL10/RPL37/RPLP1/GSN/RPL9/RPL21/RPL7/RPL31/RPL36A/MYL4/RPL30/EHD3/RPL41/GAA/PIK3CA/RPL36/RPL12/FKBP1A/GSTO1/RPL32/RPL35/TRPM4/RPL34/UBA52/PRKACA/RPL39"
"IFN_activated_DC","GO:0003006","developmental process involved in reproduction",1.79375877099968,1.50774911794058e-06,0.000237344840315813,0.000215638979096819,261,"RPL11/RPL30/RPL5/RPL32/RPL18/RPL9/RPL7/RPL6/RPL4/RPL18A/RPL34/RPL29/RPL24/RPL17/RPL19/RPL12/NCOA1/YY1/ODF2/RPL21/RPL10A/RPL7A/MKRN2/CSNK2A2/ZNF830/RPLP2/PRKACA/RPL35A/RPL28/PSMB4/RPL31/RPL36/RPLP0/RPL23/AGFG1/DAZAP1/DEAF1/WASHC5/PPP1R9B/LRRC8A/SEC23IP/KHDRBS1/RSBN1/IRF2BPL/PAFAH1B2/RPL8/MSH2/RPL35/MEA1/RPL13/PPARD/RPL15/PSMB5/HADH/XRN2/UBA52/NCOA4/RPL14/GPX4/RPL41/DCAF13/VPS13B/NOTCH1/RAC1/RPL38/CCNY/CRTAP/GTSF1/DCAF17/RNF2/RPL27/PAFAH1B3/NDRG3/BSG/TRIM27/SBF1/KDM2B/RPLP1/BTG1"
"IFN_activated_DC","GO:0051129","negative regulation of cellular component organization",1.65635437038174,1.9753851728869e-06,0.000287038660891027,0.000260788158333245,389,"RPL11/RPL30/RPL5/RPL32/RPL18/RPL10/SAMD1/RPL9/RPL7/RPL6/RPL4/FKBP4/DYNLT1/RPL18A/RPL36A/RPL34/RPL29/RPL24/RPL17/RPL19/TRAF3IP1/RPL12/CPTP/STMN3/NOP53/KMT2A/RPL21/RPL10A/RPL7A/PTEN/RPLP2/FYN/RACK1/RPL35A/RPL28/RPL39/RPL31/RPL36/RPLP0/TMEM14A/RPL23/CSK/FLII/ANKRD27/NLRC3/ITM2C/ABHD17A/XRCC5/APP/RPL8/NME6/DTNBP1/RPL35/KDM1A/WASL/RAB29/RPS6/PARK7/RPL13/RPL15/LUZP1/IFI6/CARM1/TNFRSF1A/EXOSC10/ANKRD13D/ABCA7/ABI3/UBA52/DNAJB2/CDC42/HSPA8/DNAJB6/RPL14/LRPAP1/RPL41/CBFA2T2/DENND5A/TBC1D7/PFDN5/RAD50/RIN3/TFIP11/BAG5/NOTCH1/RAC1/TBCD/RPL38/ARHGEF7/ANAPC15/TERF2/TERF2IP"
"NK","GO:0051146","striated muscle cell differentiation",2.04044757503583,1.05249671657156e-06,0.000298137236580838,0.000273067423108821,117,"YY1/TPM1/CCNB1/HDAC5/RPL23/RPL17/TMOD3/RPL4/RPL12/RPL9/MAML1/RPL36/RPL36A/KDM6B/TBX1/RPL27/RPL34/RPL11/ATP11A/RPL30/SELENON/RPL38/RPL14/RPL28/NACA/RPL10/CD81/RPLP2/RPL18/RPL15/RPL7A/OBSCN/RPL39/GSK3A/CACYBP/RPL24/RPL31/PLEKHO1/RPL35A/RPL5/RPL32/TGFB1/RPL37/RPL41/RPL35/RPL21/RPL7/RPL23A/DMPK/RPL13/RPL19/RPL8/UBA52/RPL6/RPL18A/DLL1/PDLIM5/RPL29/RPL10A"
"IFN_activated_DC","GO:0042274","ribosomal small subunit biogenesis",2.03472440802227,2.26250791409376e-06,0.000316583514794305,0.000287631051251374,101,"RPS15A/RPS13/RPS23/RPS7/RPS27A/RPS8/RPS28/RPS24/FAU/RPS15/WDR46/RPS21/RPSA/RPS14/IMP3/DNTTIP2/RPS12/RPS19BP1/RPS25/RPS5/XRCC5/RPS4X/RPS6/MPHOSPH10/RPS3A/EXOSC10/NOC4L/UTP4/RPS9/DCAF13/TBL3/FBL/DDX52"
"NK","GO:0009790","embryo development",1.81595751922995,1.33577613811455e-06,0.000354732050678044,0.000324903283077479,241,"YY1/MBD2/ZNF358/LFNG/MBD3/DVL1/KIF16B/KIT/TPRN/BRD3/MCRS1/SSBP3/XYLT1/CHD7/NPHP3/ITGA5/ZFPM1/FURIN/HOXB7/CUL4A/NECTIN1/BAP1/CDC42/ZNF568/YBX1/HIPK2/CREBBP/SRF/PBX2/KDM6B/PLXNA4/ECE1/RARG/TBX1/PPP1R35/KMT2A/UGDH/DEAF1/FUT8/HIPK1/NASP/RPL10/RBPJ/DVL2/ROCK2/LEO1/BMPR2/WDR5/SGF29/NOLC1/CTR9/PKD1/BAG6/KDM2B/MYADM/APOA1/TRIP12/TGFB1/RACGAP1/MT-ND4/C2orf49/PAF1/ENG/REST/DOP1B/MICAL2/NLRP2/NOTCH2/HOXB4/PBX3/CUL4B/BRCA1/WNK1/ATP6AP2/SEMA4C/RBM19/TDRD7/DLL1"
"T_cells_unresolved","GO:0014902","myotube differentiation",2.2499006336322,8.58340569699091e-07,0.000367941990877677,0.000334935524979205,71,"RPL21/RPL23/RPL27/MAML1/RPL9/RPL34/MYEF2/RPL36A/NOTCH1/RPL35/RPL10A/RPL31/RPL41/RPL17/RPL38/RPL35A/RPL23A/RPL13/RPL4/RPL37/CD81/UBA52/NACA/RPL30/RPL13A/RPL18A/RPL36/RPL11/RPL5/RPL10/RPL12/SKI/RPL37A/RPL24/RPL28/RPL14/RPL29/RPL19/RPL7A/MAPK14/RPL18/RPLP2/RPL7/RPL32/CAPN2/RPL15/RPL39/PPP3CA"
"CD14_CD163_macrophage","GO:0006936","muscle contraction",1.95308241934112,1.58310539738716e-06,0.000379107180750772,0.000274780753784926,134,"TPM1/RPL36/GSTM2/PABPN1/RPL27/RPL17/AKAP9/RPL32/RPL10A/GNAS/RPL24/RPL11/RPL30/RPL4/RPL12/GAA/RPL34/RPL9/GSN/RPL36A/RPL18A/VPS54/RPL21/CACNA2D4/ARHGEF11/LTB4R/GAMT/PRKACA/RPL19/RPL5/RPL10/RPL38/UBA52/RPL28/RPL35A/RPL18/RPL23/RPL29/RPL39/TNNI2/RPL41/RPL14/RPLP1/RPL15/PIK3CA/RPLP2/SNTB1/GRK2/RPL37/RPL31/RPL7/MAP2K1/SRF/RPL13"
"Naive_T_TCF7_","GO:0006941","striated muscle contraction",2.19135206100554,1.71491914127255e-07,0.000401797097616852,0.000311526208412212,94,"GRK2/EEF2/GSTM2/RPL4/BIN1/GNAS/KCNH2/RPL30/VPS54/RPL12/RPL5/DMPK/RPL11/P2RX4/RPL9/KCNQ1/HSP90AA1/RPL17/RPL7A/RPL21/C12orf57/GSTO1/RPL34/RPL7/RPL32/SUMO1/RPL6/RPL18A/RPL10/SMAD7/RPL28/RPL39/RPL19/FKBP1A/RPL24/RPL29/GSN/RPL35A/RPL36A/RANGRF/RPL10A/CHUK/AKAP9/RPL23/RPL36/RPL38/PIK3CG/RPL41/RPL31/EHD3/RPL27/ATP1A1/RPLP2/RPL18/RPLP0/DLG1/RPL15/CALM3"
"Naive_T_TCF7_","GO:0006338","chromatin remodeling",1.67431021424749,1.89437575491208e-07,0.000401797097616852,0.000311526208412212,487,"UTY/KDM5D/SAMD1/TADA2B/YY1/MBD2/BPTF/MSL1/MBD3/CHD3/USP7/HIPK2/BRD4/PKN1/HIRA/HDAC1/SMARCC1/SETD3/RAD54L2/ZNF445/CSNK2A2/KMT2A/KMT5B/CDK9/CARM1/KMT2B/HDAC5/BRD1/WAC/YTHDC1/TDRD12/BCL7A/MIER2/MEN1/POLE3/VRK1/SET/BAP1/CBX1/GATAD2A/PHC2/CIZ1/TRIM28/LMNB1/L3MBTL2/SMARCA2/HDGF/CABIN1/MCM3AP/CTCF/CBX4/PAXIP1/ZNF512B/MTA3/DNMT3A/DPF2/HDGFL2/CBX3/KDM8/PKM/PBRM1/DEK/GLYR1/PSIP1/APEX1/PADI4/TP53BP1/ZNF304/SFPQ/TET3/BARD1/MTF2/SETD1A/PHF2/RPS6KA4/KDM2B/TFPT/PRKCB/SMARCD2/BCOR/SPIN1/CENPV/DNMT1/HDAC7/MGA/HDAC2/CHD7/APP/ZBTB7A/SART3/ACTR8/MCRS1/ACTR5/SIN3A/SUZ12/RBM15B/PML/TNRC18/CREBBP/HDAC3/ZNHIT1/KMT2E/TET1/REST/SIRT4/CFDP1/BRD3/SATB1/SIRT2/KAT2A/HDAC10/MLLT6/TRIM27/SCMH1/KMT5A/INO80E/KMT5C/NTMT1/BRD7/MYBBP1A/RRP8/ZNF274/HMGA1/BCORL1/HNRNPU/SSRP1/CDYL/ALKBH4/CBX6/PCID2/NAP1L1/PHC1/MBD1/RESF1/RBBP4/HP1BP3/SETD2/PCGF3/PWWP2A/BAZ1B/KAT8/JMJD6/NAA60/SMARCB1/RIF1/BMI1/UBN1/TAF6L/BAHD1/SUV39H2/ZFP57/USP36/BCL7C/NIPBL/PHF10/TFDP1/NRDE2"
"Plasma_cells","GO:0002399","MHC class II protein complex assembly",2.44542229460691,1.22324724197447e-06,0.000468837306560396,0.000294058941216978,13,"HLA-DRA/HLA-DMA/HLA-DQA1/HLA-DPB1/HLA-DPA1/HLA-DQB1/HLA-DRB1/HLA-DMB/HLA-DOA/HLA-DRB5/HLA-DOB"
"Plasma_cells","GO:0002503","peptide antigen assembly with MHC class II protein complex",2.44542229460691,1.22324724197447e-06,0.000468837306560396,0.000294058941216978,13,"HLA-DRA/HLA-DMA/HLA-DQA1/HLA-DPB1/HLA-DPA1/HLA-DQB1/HLA-DRB1/HLA-DMB/HLA-DOA/HLA-DRB5/HLA-DOB"
"Treg","GO:1901739","regulation of myoblast fusion",2.29743849650981,8.91557683676064e-07,0.000469270433807507,0.000458850073169705,51,"RPL5/RPL11/RPL30/RPL12/RPL4/RPL9/RPL36A/RPL10/RPL32/RPL36/PLEKHO1/RPL17/RPL18A/RPL34/RPL21/RPL7A/RPLP0/RPL19/RPL6/RPL35/RPL39/RPL28/RPL27/RPL29/RPL23/RPL15/RPL41/RPL31/RPL38/RPL14/RPL35A/RPL10A/UBA52/RPL24"
"Treg","GO:0060142","regulation of syncytium formation by plasma membrane fusion",2.24065782943731,9.21041086962722e-07,0.000469270433807507,0.000458850073169705,53,"RPL5/RPL11/RPL30/RPL12/RPL4/RPL9/RPL36A/RPL10/RPL32/RPL36/PLEKHO1/RPL17/RPL18A/RPL34/RPL21/RPL7A/RPLP0/RPL19/RPL6/RPL35/RPL39/RPL28/RPL27/RPL29/RPL23/RPL15/RPL41/RPL31/RPL38/RPL14/RPL35A/RPL10A/UBA52/RPL24"
"Treg","GO:0000768","syncytium formation by plasma membrane fusion",2.23694168650308,8.28949228352954e-07,0.000469270433807507,0.000458850073169705,58,"RPL5/RPL11/RPL30/RPL12/RPL4/RPL9/RPL36A/RPL10/RPL32/RPL36/PLEKHO1/RPL17/RPL18A/RPL34/RPL21/RPL7A/RPLP0/RPL19/RPL6/RPL35/RPL39/RPL28/RPL27/RPL29/RPL23/RPL15/CD81/RPL41/RPL31/RPL38/RPL14/RPL35A/RPL10A/UBA52/RPL24"
