"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SERPINF1",15.1812894719694,-2.1775809429076,0.391806559180309,-5.55779603961525,2.73202361231e-08,0.000300631878298592
"MBD2",262.721184715259,0.917425002094825,0.202004388303694,4.54160926799058,5.58264382158076e-06,0.0307157063063374
"FAM89B",132.94566364758,0.697726671531552,0.15975872683579,4.36737751577552,1.25747272330342e-05,0.0461240994907694
"CLEC4G",9.74501264522562,1.53440920067151,0.361568232981078,4.24376109599155,2.1980435765546e-05,0.0604681787910171
"DNLZ",35.6689003607558,1.12596382607111,0.270846010024281,4.15721031286437,3.2215739089929e-05,0.0709003985891158
"UPK3A",37.9539379899637,-1.15517334543141,0.282878808643291,-4.08363337986225,4.43369617075399e-05,0.0813139877716282
"RGS1",15.2187792340838,-5.41289788283328,1.35131161964622,-4.00566220562093,6.18439769683145e-05,0.0972187317941904
"PSMB4",221.550628448586,0.50257940860487,0.137830472671143,3.64635917489741,0.000265982135509627,0.2029472504577
"SCN9A",1.52237656275454,2.68332445574342,0.724187114264321,3.70529163373657,0.000211147648005307,0.2029472504577
"EREG",53.7652601596651,-2.10778865269691,0.59147075757277,-3.56363966554607,0.000365747948283833,0.2029472504577
"DUSP1",2409.31010840787,-0.72071409199818,0.194646901644955,-3.70267436012312,0.000213338642847214,0.2029472504577
"FARS2",20.4057827453683,-0.907095870128779,0.241389153396074,-3.75781536728954,0.000171403274524861,0.2029472504577
"EPHA1-AS1",8.97029257013543,-1.91352914527051,0.528709942410246,-3.61924184089909,0.000295467410669139,0.2029472504577
"SVIL",54.6748335919018,0.643274585808592,0.175742552595965,3.66032344646484,0.000251897071963776,0.2029472504577
"CPT1A",53.410772155549,-0.782900380059346,0.214556729794644,-3.64892017513818,0.000263344909552293,0.2029472504577
"AC026369.3",3.28918388766305,1.57116720144885,0.439559410531435,3.57441375114523,0.000351013493042499,0.2029472504577
"TMTC1",5.49652283610527,-2.58546829599524,0.720689052420328,-3.58749489438243,0.000333870268300025,0.2029472504577
"AF001548.2",2.7228194729239,2.03751028701399,0.543045551205137,3.75200622211582,0.00017542510940724,0.2029472504577
"MAZ",137.892046419392,0.435056175295886,0.122158220324909,3.56141546707826,0.00036886086960687,0.2029472504577
"UBE2M",103.75101778154,0.674474002589532,0.186293919263892,3.62048318729135,0.000294053359175594,0.2029472504577
"HOXA5",4.35822298356987,-3.29181338850095,0.929798211464901,-3.54035246348203,0.000399592983263019,0.209386723229822
"IGKV1-5",7.62794130417399,-5.39608254963519,1.55083786215286,-3.47946273515942,0.00050242023805259,0.219819114380428
"ANXA5",963.840964585398,0.260017516761081,0.0751407365629657,3.46040681332947,0.000539359877160264,0.219819114380428
"GTF2H2",11.2843123257405,-1.25055914680619,0.358456091460934,-3.48873732821607,0.000485307791528562,0.219819114380428
"AC005076.1",4.68111066014496,1.38528626209554,0.399229053796781,3.46990342742112,0.000520645527186084,0.219819114380428
"PDK4",41.9709911147005,-2.25017540734814,0.648115270603804,-3.47187531201326,0.000516836328155207,0.219819114380428
"PLD3",375.853615785507,-0.454854597010797,0.129826422580076,-3.50355950638819,0.000459084070978546,0.219819114380428
"ROGDI",158.061362090997,0.685481024354314,0.198757403362223,3.44883266111636,0.000563015493112688,0.221265088793287
"CHST13",22.2313648582337,1.00385048686079,0.294621135652542,3.40725890095228,0.000656188520863256,0.232925757534815
"ADAM28",11.0629740541064,-1.2164703049647,0.355160581554517,-3.42512758493717,0.000614510770500739,0.232925757534815
"CRYBB2",2.32207340100222,2.11019495055057,0.618445945293925,3.41209278936685,0.000644661651393003,0.232925757534815
"NR1D2",25.4626838760539,-1.21824362825193,0.364652347216971,-3.34083583322465,0.000835265956361454,0.28673210143443
"AL135925.1",22.2239040200537,0.926786714119847,0.278501063383352,3.32776723672377,0.000875449787273186,0.28673210143443
"NR1H3",10.1694565414482,-1.29284669099749,0.388890750749653,-3.32444700344586,0.000885940698725064,0.28673210143443
"MIR4435-2HG",99.7454059021898,-0.681227158088907,0.209400900124931,-3.25321981750068,0.00114105190613745,0.300409935149265
"RGPD8",1.96587428950136,-4.25501344123765,1.30375750191632,-3.26365404224592,0.00109985376303556,0.300409935149265
"AREG",52.0367214372404,-2.48152187461559,0.762507617940397,-3.25442240343566,0.00113623195987736,0.300409935149265
"RBM7",36.2246707959655,-0.596851243186854,0.183542585675098,-3.25184066134594,0.00114660280591322,0.300409935149265
"SEPTIN1",38.4429194010358,1.06902936963162,0.323912182910396,3.30036789609529,0.00096558160109181,0.300409935149265
"CTDNEP1",245.499422669674,0.512723969658168,0.156874871627891,3.26836264047664,0.00108171669391521,0.300409935149265
"SARS2",17.0923349342538,-0.857649822857171,0.261535531845605,-3.27928605648687,0.00104070086551437,0.300409935149265
"CENPB",67.8600513455907,0.561823127180781,0.170534391545793,3.29448577549776,0.000986019350123621,0.300409935149265
"TST",76.322771772533,0.539842044041837,0.167653830715838,3.2199803710828,0.00128199374430852,0.328071143310953
"ATF3",66.6818086834026,-2.2845814493762,0.720404173581737,-3.17124960286892,0.00151784661351223,0.351590315095941
"SMC6",24.8259402466334,-0.697899634824534,0.219614424787825,-3.17784059721392,0.00148376301503905,0.351590315095941
"GLB1L",8.11399460657584,-1.37247136249896,0.435626019169172,-3.15057251427853,0.00162950800344357,0.351590315095941
"PPIL1",6.08399307806367,-1.58533211014326,0.502626957002785,-3.15409288749006,0.00160997833393014,0.351590315095941
