"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MAZ",56.7245746938999,0.913181057468312,0.115655495390202,7.89569967589862,2.88691081436513e-15,2.75584506339295e-11
"MBD2",50.9949543984649,1.25140908554372,0.234671141900867,5.33260747532541,9.68124342483288e-08,0.000462085748667273
"CD1C",25.7792399611564,1.68846408637801,0.325829667772018,5.18204526286239,2.19465937191116e-07,0.00069834061214213
"IGHM",267.201426951653,0.851796681678711,0.170340982045386,5.00053875145415,5.71703354923652e-07,0.0013643700565253
"PMEPA1",9.13790025937232,1.5831162835676,0.326115582450267,4.85446378143867,1.20712928713311e-06,0.00230465123499454
"MAPKAPK2",21.0059230761859,1.07509513909363,0.223507034227704,4.81011768962198,1.50841454503973e-06,0.00239988754115822
"CENPB",9.32298197924742,1.43314908808673,0.302453661609161,4.73840878785156,2.15402945543664e-06,0.00293748074022831
"TESK1",6.47751946365968,1.44600834513672,0.308882718693835,4.68141549404713,2.84900837862357e-06,0.00339957924779257
"BTBD2",13.1374766762189,1.09329325594167,0.24172901421494,4.52280525567996,6.10253837777197e-06,0.00529589375947375
"SAMD1",6.72684685904284,1.53937181542885,0.338942639467427,4.54168828639449,5.58055132495691e-06,0.00529589375947375
"TNFRSF13C",103.17293523692,-0.62625763449647,0.137982235051786,-4.5386830722189,5.66066386711833e-06,0.00529589375947375
"ARMH1",13.9390079286509,1.25822624238443,0.285681322436549,4.40429997891754,1.06126007283988e-05,0.00835126929144613
"FAM89B",30.9979689642352,0.771927138633109,0.1758667113755,4.38927374371002,1.13729835311963e-05,0.00835126929144613
"CTDNEP1",67.9153480942573,0.988612811005715,0.227186997159683,4.35153782287483,1.35185994861808e-05,0.00921775362107727
"KIAA2013",31.0379726932692,0.756593142437459,0.180022684467035,4.20276558300076,2.63673606984097e-05,0.0148060485427658
"PLEKHM2",27.3688849504545,0.851541212807392,0.202475746483101,4.20564550371204,2.60338030845746e-05,0.0148060485427658
"AL135905.2",25.7138325244821,-1.01052416599823,0.239772735456365,-4.21450822619542,2.50323029066689e-05,0.0148060485427658
"RPS18",4410.71588756344,-0.554236229897219,0.133072531549034,-4.16491836027781,3.11463997602542e-05,0.0165179740061882
"NEAT1",138.519834911271,-0.592268204227822,0.146641468476689,-4.03888620579364,5.37056101562215e-05,0.02698282918691
"C7orf50",74.8809430309771,-0.768424253580334,0.192324098599596,-3.9954652546176,6.45673266024794e-05,0.0308179849873634
"KLF10",23.8866858317101,-1.2835342739636,0.325535183027625,-3.94284348016135,8.05212088463491e-05,0.0349388845294204
"MID1IP1",8.27275607000615,1.54795510326612,0.391806671765435,3.95081353845052,7.78859888354607e-05,0.0349388845294204
"GRAMD1C",42.084744435062,-0.867155219886234,0.22445629899889,-3.86335880861389,0.000111838546489079,0.0464178593384671
"CASTOR2",5.54520735723217,1.24481457166426,0.324911890008914,3.83123735985811,0.000127500428976723,0.0488095870332913
"MDFIC",35.1074653963407,-0.755533307132042,0.197235902850589,-3.83060739050323,0.00012782732828748,0.0488095870332913
"ZBTB20",52.3469141041075,-0.846836663140749,0.22322637255259,-3.79362282985289,0.000148465136595765,0.0493613393220199
"CLPTM1L",25.5226758561125,0.667125191981375,0.175969431883151,3.79114250038818,0.000149955881032744,0.0493613393220199
"ORMDL2",31.9891809172921,0.604191523530231,0.15935234894191,3.79154450839304,0.000149713310328135,0.0493613393220199
"TEX9",16.5948916597859,-1.21418451404049,0.319007342376848,-3.80613344192609,0.000141156243106303,0.0493613393220199
"SNED1",12.0004993790104,-1.52826045161408,0.407713242393695,-3.74837089578357,0.000177986916456559,0.054808487241752
"MXD4",34.1602522135083,0.870976841566695,0.232156184186702,3.75168486085319,0.000175650167243244,0.054808487241752
"BRD4",91.632901303255,0.41639111701549,0.111439109803226,3.73648997870435,0.000186606882415664,0.0556671656106227
"PVT1",28.3643918595683,-0.954297030500455,0.260891355488383,-3.65783308041784,0.000254356601202568,0.0735784277296884
"DNAJC27",5.60854456759234,-1.93269139857672,0.542920595163252,-3.55980490663754,0.000371130404585666,0.104200318887493
"ZC2HC1A",14.8378216195786,-1.02571948640528,0.289546937789926,-3.5424981325462,0.000396356229212316,0.105100460112799
"TCF3",53.5707727290028,0.49972157426762,0.141049317161724,3.54288545540884,0.000395774566911253,0.105100460112799
