"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043407","negative regulation of MAP kinase activity","1/3","19/18842",0.0526315789473684,330.561403508772,18.1364549795452,0.00302226731083799,0.0291096509659764,0.0048128384071606,"PTPN22",1
"GO:0000290","deadenylation-dependent decapping of nuclear-transcribed mRNA","1/3","20/18842",0.05,314.033333333333,17.6748761043017,0.00318116510598554,0.0291096509659764,0.0048128384071606,"PATL2",1
"GO:0033962","P-body assembly","1/3","21/18842",0.0476190476190476,299.079365079365,17.2466159121072,0.00334004601687099,0.0291096509659764,0.0048128384071606,"PATL2",1
"GO:0034138","toll-like receptor 3 signaling pathway","1/3","23/18842",0.0434782608695652,273.072463768116,16.4753221521867,0.00365775718944206,0.0291096509659764,0.0048128384071606,"PTPN22",1
"GO:0050855","regulation of B cell receptor signaling pathway","1/3","23/18842",0.0434782608695652,273.072463768116,16.4753221521867,0.00365775718944206,0.0291096509659764,0.0048128384071606,"PTPN22",1
"GO:0110156","mRNA methylguanosine-cap decapping","1/3","23/18842",0.0434782608695652,273.072463768116,16.4753221521867,0.00365775718944206,0.0291096509659764,0.0048128384071606,"PATL2",1
"GO:0110154","RNA decapping","1/3","27/18842",0.037037037037037,232.617283950617,15.1979291091299,0.00429297696290554,0.0303639994356395,0.00502022586425563,"PATL2",1
"GO:1902914","regulation of protein polyubiquitination","1/3","27/18842",0.037037037037037,232.617283950617,15.1979291091299,0.00429297696290554,0.0303639994356395,0.00502022586425563,"PTPN22",1
"GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","1/3","28/18842",0.0357142857142857,224.309523809524,14.9220802192204,0.00445173970907176,0.0303639994356395,0.00502022586425563,"PTPN22",1
"GO:1900227","positive regulation of NLRP3 inflammasome complex assembly","1/3","29/18842",0.0344827586206897,216.574712643678,14.6605905999788,0.00461048557815169,0.0303639994356395,0.00502022586425563,"PTPN22",1
"GO:0071901","negative regulation of protein serine/threonine kinase activity","1/3","30/18842",0.0333333333333333,209.355555555556,14.412253961128,0.00476921457104285,0.0303639994356395,0.00502022586425563,"PTPN22",1
"GO:0141087","positive regulation of inflammasome-mediated signaling pathway","1/3","30/18842",0.0333333333333333,209.355555555556,14.412253961128,0.00476921457104285,0.0303639994356395,0.00502022586425563,"PTPN22",1
"GO:0050860","negative regulation of T cell receptor signaling pathway","1/3","34/18842",0.0294117647058824,184.725490196078,13.5307305100207,0.00540396179866354,0.0320871544885946,0.00530512336543312,"PTPN22",1
"GO:0032814","regulation of natural killer cell activation","1/3","36/18842",0.0277777777777778,174.462962962963,13.1459953397883,0.00572123417866577,0.0320871544885946,0.00530512336543312,"PTPN22",1
