"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MBD2",37.1887932622262,1.49052421107761,0.237716113758777,6.27018584272381,3.60617435235411e-10,3.74753638696639e-06
"IGHV5-10-1",34.770485387774,-21.4060759881587,3.68342414927974,-5.81146105379812,6.19299421108383e-09,3.21787979207916e-05
"CENPB",7.07102696014449,1.77035368483961,0.310657897806489,5.69872421509262,1.20707305931431e-08,4.18130107746477e-05
"KIAA2013",20.6891614732799,0.845821708666078,0.181562080332443,4.65858128039382,3.18396089119086e-06,0.00827193039531384
"MAZ",36.3245878855871,0.974930511562279,0.213155811873865,4.57379277154871,4.78973592687775e-06,0.00995498715042272
"FOXK2",6.10388327315706,1.48159839415727,0.329982784302935,4.48992633748163,7.12478083529655e-06,0.0115991032677263
"UBE2M",23.3137857354516,1.05317899838488,0.235597737021418,4.47024242125525,7.81309881390339e-06,0.0115991032677263
"BTBD2",14.7313776735807,1.13185571701385,0.256104232983842,4.41951194568995,9.89240535431424e-06,0.0128502345552542
"ALYREF",29.0887338122575,0.781519853849162,0.184472941207379,4.23650129246111,2.27029614618283e-05,0.026214352834591
"TESK1",4.37184792316436,1.7715948441202,0.422218539080972,4.19591912751241,2.71767213820663e-05,0.0282420488602433
"SAMD1",4.27995107128363,1.55290981218682,0.372340435466421,4.17067195573731,3.03702787084394e-05,0.0286916305761911
"LFNG",26.7630657714434,0.885759117964944,0.214688754627825,4.12578255205056,3.69476247533282e-05,0.0295353628028143
"TNFRSF13C",89.3717462791744,-0.816197845103796,0.197602165294173,-4.13051063427727,3.61958350227654e-05,0.0295353628028143
"FCRLA",187.531969472165,0.594435266122445,0.145729841218178,4.07902225895171,4.52255070393497e-05,0.0335702477966373
"CTDNEP1",52.6699314619532,1.04397567013178,0.26046467613831,4.00812764943765,6.12020391923531e-05,0.0424007727524622
"MAPKAPK2",14.8295065629677,0.817823377233433,0.208573663675059,3.92102896800785,8.81716615804461e-05,0.0572674941964997
"FAM89B",15.1860229893939,0.888776481392168,0.228985717225311,3.88136208739017,0.000103873051430742,0.0634969853216628
"LINC01480",15.6992615419766,-1.19950761533429,0.310535580751663,-3.86270588520269,0.000112137986635271,0.0647409976174296
"KIAA0930",7.49541884068678,1.37500060638209,0.365475568025105,3.7622230504,0.000168409749846557,0.0921112694950221
"TSBP1-AS1",3.82298310698216,-2.48517196311336,0.672817777531637,-3.69367761391606,0.000221033997400301,0.114849265049196
"PKN2",21.8775055681615,-0.760658508925362,0.208325762946199,-3.65129352302818,0.000260922825413529,0.129119523890352
"CD83",56.335933608303,-1.62281372947552,0.453168286830118,-3.58103992851529,0.000342229343441017,0.142257893481562
"NCF1",451.980033339064,0.366262909946525,0.101935830817579,3.59307327962018,0.00032680063380241,0.142257893481562
"PPP2CB",2.95511979305675,1.69149957020563,0.469245888353101,3.60471900167786,0.000312490847542215,0.142257893481562
"MDM2",16.7886296074853,-0.983655699775868,0.274245977448391,-3.58676436725851,0.000334806610546135,0.142257893481562
"ZNF787",8.56924882277988,1.12869476414191,0.316772035430789,3.56311365239978,0.000366481914983811,0.146480002327375
"ODF2L",29.9251244332172,-0.680887946940687,0.193126107336162,-3.52561316712872,0.000422503618395058,0.161777295933236
"TRA2A",46.7939109051736,-0.770339218769379,0.219011663981842,-3.51734334493366,0.000435889557941743,0.161777295933236
"IL6ST",15.6698495186829,-0.763368934549462,0.219624783452837,-3.4757868513204,0.000509356941645867,0.165413666799495
"C7orf50",58.0641197355031,-0.765045156379845,0.218688922289738,-3.49832606228791,0.000468188364992545,0.165413666799495
"SAMD12",3.19382938928111,-3.88016485677081,1.11604170051935,-3.47672031875258,0.000507587001676212,0.165413666799495
"MARCH9",36.9442526460826,0.701791122615934,0.201028479770034,3.49100348079409,0.000481209983956025,0.165413666799495
"MYO7B",10.8321223550993,1.08278303221915,0.316262125013903,3.42368860062376,0.000617773672507962,0.18417956667142
"KCTD5",8.21751137650622,1.25926758810113,0.367929987912413,3.42257393925963,0.000620312243408362,0.18417956667142
"TMEM159",13.0034090965579,0.770822848161393,0.224199253968346,3.43811513427348,0.000585778576457689,0.18417956667142
"MGST3",33.2367590814452,-0.738463840977488,0.21632697103707,-3.41364665458633,0.000640996496325612,0.185034321939327
"RHOB",29.6035935068487,-1.08332824524347,0.319702347284353,-3.38855267859489,0.000702625309983414,0.197342762739125
"MRPL52",64.5977682063234,0.513379248034008,0.152368792105014,3.36932019307591,0.000753538374100786,0.206072915359352
"SNRPE",45.6362372458293,0.50633551946985,0.151152971078774,3.34982181201037,0.000808635615534101,0.212613699268459
"PTEN",47.1817625837341,0.472745349234429,0.141553215742413,3.33970052714798,0.000838687770977009,0.212613699268459
"USP7",22.0704498089783,0.847534846822938,0.25377937870688,3.33965214644904,0.000838833878945999,0.212613699268459
"AKT1",16.2961243652994,0.732764919490095,0.221292688036087,3.31129295772575,0.00092865931682059,0.229776848104752
"AFF1",33.0651521302363,-0.563974910806179,0.171154562638038,-3.29512051629549,0.000983794784545631,0.23388618133904
"CLPTM1L",15.1881827870627,0.759893866800183,0.231185070159246,3.2869504344582,0.00101278658201085,0.23388618133904
"CLMN",6.39340439906702,1.09576368080392,0.33329419919689,3.28767702361542,0.0010101765714084,0.23388618133904
"TNK1",3.88303062288255,-1.78696697183553,0.54710987595864,-3.26619395912827,0.00109003560516962,0.246253261063537
"ZBTB38",15.2425328056832,-0.822256522245696,0.254196448771264,-3.2347285975879,0.00121758408484222,0.253062676193606
"HECA",18.7859371961615,0.826215390989097,0.254989720895579,3.24019096960948,0.0011944967101054,0.253062676193606
"LDB1",16.2421361657764,0.820951611145646,0.25320314610136,3.24226465502529,0.0011858384466111,0.253062676193606
"IGHV4-34",436.72702408303,0.805503132796781,0.248590159554028,3.24028567438815,0.00119410001967738,0.253062676193606
"TTC7A",29.6582772301573,0.513976708194422,0.159985188488828,3.21265182764287,0.00131515615400384,0.267982406909959
"ANXA6",167.200423057383,0.33287681188453,0.103859864897203,3.20505723952173,0.00135035623782747,0.269863500451981
"VPREB3",202.335693267419,0.598799294091045,0.189139539459809,3.16591282711823,0.00154597116391458,0.303127025196233
"CNTNAP2",26.8597730690096,-1.26464160238959,0.400337161241964,-3.15894132452331,0.00158343366384408,0.304723011753106
"MCOLN2",5.68597722630946,-1.26158292176642,0.405958889601814,-3.10766177088485,0.00188573748117478,0.327626538955073
"S100A10",59.1786332101603,-0.625937458482487,0.20086659351138,-3.11618496406185,0.0018320731935283,0.327626538955073
"C12orf75",11.7392116775169,0.924533946618627,0.296032838778903,3.12307901526131,0.00178969693614738,0.327626538955073
"PABPN1",95.9166465506446,0.560659031369959,0.180639434164647,3.10374660971832,0.00191086909790655,0.327626538955073
"IGHA1",6.78450074758785,-2.33909928887436,0.754097427798074,-3.10185289413387,0.00192313499579094,0.327626538955073
"SYT17",5.39126183797191,-1.55764444181382,0.500066706449578,-3.1148733193476,0.0018402392449574,0.327626538955073
"IDS",44.9884891238686,-0.514473877736707,0.164250867634484,-3.13224450589565,0.00173475340039163,0.327626538955073
"CSNK1G2",40.1338407256824,0.585808821640569,0.189162685162192,3.09685190363144,0.00195587560703793,0.327829988844164
"CCNL1",76.380604805129,-0.473457291372224,0.153451225480935,-3.08539270304522,0.00203283555562965,0.330081673345364
"ETFB",51.9334843621667,-0.432382687504682,0.139958148476996,-3.0893713028488,0.00200580587116302,0.330081673345364
"ADAM28",98.9327365150223,-0.74946887269214,0.243893435272054,-3.07293581664523,0.00211964071732846,0.338881635915037
"ADK",147.64668765414,-0.613376931694432,0.20081979753557,-3.05436485456962,0.00225537605188532,0.355119211078671
"VEGFB",54.3090949349769,0.937228187451806,0.308630090954782,3.03673625780424,0.00239154608954754,0.370939506904149
"RAB24",46.7860444129678,0.451666109265709,0.14997030949955,3.01170352166982,0.00259786189726224,0.397014424063959
"CARMIL1",9.39422576528184,-1.9807365569886,0.660569054272418,-2.99853065198502,0.0027128486609798,0.408578598331914
"TSPYL2",23.253412240248,-0.593317783155819,0.198755189751041,-2.98516875911015,0.00283421912875129,0.420760074085476
"GNB1",55.8624963582756,0.52593135182699,0.181710950050932,2.8943294373816,0.00379969278086831,0.425242856755476
"NBPF10",15.3651500384224,0.769305905539656,0.260662860887457,2.95134451805088,0.00316393794023596,0.425242856755476
"FBXO28",12.2315734596486,-0.685857862382015,0.23835484335139,-2.8774656001888,0.00400883615877754,0.425242856755476
"DEGS1",54.6632070940658,-0.632558934465919,0.216037805124262,-2.92800111583285,0.0034114882087183,0.425242856755476
"CAPG",73.3077095512667,0.603366714178394,0.204708061129123,2.94744970398508,0.00320406869832266,0.425242856755476
"GRAMD1C",6.39210508571748,-1.17797779530489,0.402074964580369,-2.92974668675108,0.00339238425337685,0.425242856755476
"LEKR1",3.50849224242126,-1.50461230035961,0.508695060997643,-2.95778830132298,0.00309854843359923,0.425242856755476
"SMIM14",95.542417080564,0.508547339104412,0.176178075986578,2.88655291673837,0.00389487245188128,0.425242856755476
"HHIP-AS1",0.653880269203942,2.49032742987232,0.852792202341301,2.92020426902972,0.00349802019844028,0.425242856755476
"CCL28",11.8378945458268,-0.774676956047167,0.267967545153411,-2.89093574971426,0.00384096637543565,0.425242856755476
"DOK3",15.054806315513,0.653495455321641,0.222532820451573,2.93662505151169,0.00331805012432057,0.425242856755476
"AL357054.4",2.11766791129232,-1.97332173875521,0.685809870903969,-2.8773597792551,0.00401018090473794,0.425242856755476
"RIPOR2",208.389841224931,-0.441816395239424,0.153273342673105,-2.88253904778284,0.00394484239473454,0.425242856755476
"AL121944.1",9.26635759091503,-1.42041189155208,0.484086905206227,-2.93420845777054,0.00334399538659564,0.425242856755476
"ENTPD1-AS1",14.297616001588,-0.804161151776039,0.27630958901738,-2.9103628094697,0.00361009417527089,0.425242856755476
"PTPRJ",13.5632105204903,0.918226747156754,0.312025122672333,2.94279748788373,0.00325261111739931,0.425242856755476
"NEAT1",53.5807463400735,-0.612377089674311,0.205942952828288,-2.97352777195975,0.00294397764009093,0.425242856755476
"GDF11",2.97004530990608,1.49254560929087,0.516896248652909,2.88751487978606,0.00388298239370846,0.425242856755476
"ZNF598",8.43222840343035,0.784760670790065,0.266944489133128,2.93978974182418,0.00328435035602038,0.425242856755476
"ADGRG5",4.58701030111977,1.1613131720506,0.396395096465846,2.92968601883464,0.0033930465807615,0.425242856755476
