"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MAZ",366.451065102226,0.776136178285776,0.103669370723872,7.4866488806327,7.06543886625326e-14,8.84310328500259e-10
"AHR",58.9717879940797,-1.09412727940298,0.188990033532755,-5.78933851140543,7.06641579609219e-09,4.42216300519449e-05
"TESK1",21.3452701318641,1.513079405362,0.274810111038001,5.50590878787851,3.67268660997844e-08,9.11450119666022e-05
"BCL2",626.333473281362,-0.462510172996899,0.0844731519207487,-5.47523281042974,4.36936778363385e-08,9.11450119666022e-05
"SAMD1",47.0276228812435,1.51665871822395,0.273620834548263,5.5429211767733,2.97466790549127e-08,9.11450119666022e-05
"CENPB",44.9143844268635,1.33071260662226,0.241349770594788,5.51362697939517,3.51513213524425e-08,9.11450119666022e-05
"STK17B",835.366832696321,-0.450996064008377,0.0862129642403132,-5.23118614447885,1.68425802272908e-07,0.000301145334463959
"MBD2",113.703575248982,1.32662543729392,0.255924715172555,5.18365503073608,2.17579209088214e-07,0.000340402672618511
"DUSP5",11.4239997334569,-2.76741566577073,0.544271848819986,-5.08462025322575,3.68362324470537e-07,0.000512269205897027
"DBNDD1",9.18997653016945,3.250973197628,0.652925003416687,4.97909129014206,6.38835064873015e-07,0.000799565967195065
"NFKBIZ",414.036007034785,-0.923838684758897,0.189678104954522,-4.87056049500496,1.11282122949376e-06,0.00111164780386185
"CCNL1",549.027013992269,-0.541945897861912,0.112090910905167,-4.83487816706583,1.33227205640203e-06,0.00111164780386185
"GIT1",38.7331342915936,1.10527824668116,0.227635254464379,4.85547921512361,1.2009595153598e-06,0.00111164780386185
"ZNF358",27.9272240833641,1.49501721624463,0.309107743359065,4.83655698818259,1.32107409863313e-06,0.00111164780386185
"AC004832.6",18.3516402793893,-1.98032911140424,0.4056555994714,-4.88179902849796,1.05122363002878e-06,0.00111164780386185
"WIZ",29.2977798079802,0.902359424233638,0.190862190670385,4.72780607339875,2.26958791281232e-06,0.00177538514479744
"TCF3",90.4189678353826,0.788739210949331,0.16763447821297,4.70511328789584,2.53725020866386e-06,0.0018680131536257
"ANXA5",168.950883924685,-0.777981364895426,0.172004805470813,-4.52302110261354,6.09631594054774e-06,0.00367187135420371
"LFNG",145.772883252566,1.00683796713328,0.223199367288491,4.51093557909559,6.45423216622577e-06,0.00367187135420371
"AC136475.3",49.7238920510206,1.34629371826078,0.297830246378333,4.52033913489962,6.17406451624002e-06,0.00367187135420371
"GRAP",85.0091097359459,0.760720015358179,0.167177730871181,4.55036691426535,5.35524500731322e-06,0.00367187135420371
"CSNK1E",52.3831522782652,0.580590110423092,0.128245315160406,4.52718377819031,5.97749528569793e-06,0.00367187135420371
"CCL28",59.4210851017212,-0.647594488520184,0.144296565339048,-4.4879411162598,7.19147981811142e-06,0.00391341571319489
"THAP7-AS1",23.8630818825208,-1.09273646965445,0.248978281297985,-4.38888269273024,1.13934502107153e-05,0.00594168428488803
"FHL1",20.3097426375222,-1.35616919448453,0.31247629548937,-4.34007063595218,1.42436922858e-05,0.00713096210596293
"GDF11",22.8786591630089,1.21463061635846,0.284528650049151,4.26892200890364,1.96419926376577e-05,0.00910515480936754
"PPP6R1",239.080717045345,0.518843379703954,0.121464931105342,4.27154879175767,1.94120042495374e-05,0.00910515480936754
"AC020911.2",36.3101020894401,-0.938008501585995,0.221276167428889,-4.23908508758604,2.24432587245513e-05,0.0100321366498744
"CLPTM1L",89.537281801494,0.801880196151157,0.190559980288763,4.20801993648423,2.57618142716408e-05,0.0111184437042709
"HIST1H2AL",10.28010227637,-1.82785812252967,0.441347932931586,-4.14153547834337,3.44988495720759e-05,0.0128652252978652
"AOAH",36.1447148513877,0.923995626154125,0.222225124898751,4.15792600667953,3.21150003718308e-05,0.0128652252978652
"TOX",8.47350203881949,1.48933263651066,0.358762967382133,4.15129980493306,3.30592367220574e-05,0.0128652252978652
"AL499604.1",76.4744449034654,-0.920062721351126,0.22133582619068,-4.1568630672492,3.22647243452558e-05,0.0128652252978652
"AC004817.3",10.278344928297,-2.46621218580137,0.595910161504503,-4.13856373849188,3.49486785017111e-05,0.0128652252978652
"SLC39A13",73.6730405851622,0.549881978586729,0.133157017627532,4.12957565725047,3.63433394627614e-05,0.0129963781918835
"CDC14A",180.333758146649,-0.692949280294973,0.168703772766585,-4.10749130817438,3.99979824991079e-05,0.0130945986371189
"UBE2Q1",56.2761723006261,0.73804403909865,0.179948619476651,4.10141539982425,4.1063063799188e-05,0.0130945986371189
"BHLHE40",88.9508937148552,-1.2944299296564,0.315943773584497,-4.09702623656931,4.18491487284081e-05,0.0130945986371189
"AREG",43.2682000130529,-2.59302656232911,0.632435425712154,-4.10006532984649,4.13033524862079e-05,0.0130945986371189
"CTDNEP1",282.66126971084,0.976114731933794,0.237480029064168,4.11030239376485,3.95141307729609e-05,0.0130945986371189
"FXYD7",191.656632427394,-0.807651892403671,0.197640729922437,-4.08646483303634,4.37995838923374e-05,0.0133706241950365
"YY1",296.312413929661,0.339681622438074,0.084151689402321,4.03653954959941,5.42453846747428e-05,0.0161651246330733
"EDA",107.792966976046,-1.00503724856068,0.24968611328555,-4.02520282500167,5.69262288455307e-05,0.0165695041914108
"ANXA2",40.4296034493325,-0.838426514397952,0.209135692345372,-4.00900728610855,6.09745354271606e-05,0.017344483759235
"TAF4",16.6814226725637,0.860172138374166,0.21523383837354,3.99645401891374,6.4298363607635e-05,0.0178835181980702
"IDI1",128.742947761528,-0.558829915302733,0.141151517721665,-3.95907833173062,7.52395586228517e-05,0.0204717025157307
"HLA-DOB",3.43558174362718,1.76320699705579,0.447891499772511,3.93668332163335,8.26155134607084e-05,0.0220003354568984
"SERPINB9P1",26.172578879498,-1.2033423240173,0.306287261718632,-3.92880303694358,8.53697242356679e-05,0.0222601555944504
"DENND11",91.5682621489594,0.476199551276277,0.121490376114155,3.91964834176519,8.86782657445797e-05,0.0226509627359012
"PLLP",14.5238957851621,1.00999417764649,0.260025706515222,3.88420895449954,0.000102663588854993,0.0251948525119429
"BPTF",340.296167256833,0.508796814971264,0.130897959250676,3.88697285949962,0.000101502097767137,0.0251948525119429
"ZCCHC14",16.0264842728194,0.842571118682288,0.217265580765475,3.87806994423011,0.00010528844956664,0.0253421198995396
"FBRSL1",68.1022547834551,0.705708186081052,0.182576771029446,3.8652681943161,0.00011096719671706,0.0257197302613097
"LINC00665",9.74881196340379,2.24584851748357,0.580529227006295,3.86862265155035,0.000109451876174997,0.0257197302613097
"RLN1",18.2151281414621,-1.18531468568326,0.307194414347573,-3.85851639978761,0.000114077414107009,0.0259598711811513
"PPP1R2C",17.4627443937924,-3.25250690486839,0.845046447283333,-3.84890903372779,0.000118645053128428,0.0265171693742037
"JUN",1812.09941378445,-2.85409913160645,0.7424723324278,-3.8440477940422,0.000121021420246249,0.0265737560667026
"FOXK2",36.4900771741672,1.01804534442862,0.265809281859303,3.82998418003886,0.000128151497464889,0.0276542093494923
"LRRC61",18.1571932347414,0.9828511145368,0.257575131878474,3.81578418447832,0.000135751117289451,0.0285929436171003
"KLF6",682.347780868679,-0.845261777330315,0.221655962457944,-3.81339517311966,0.000137070678893098,0.0285929436171003
"RTL6",21.260864291567,0.930365838314208,0.244858743310103,3.79960227573307,0.000144928492176361,0.0297364755422842
"LPGAT1",80.8973341829357,-0.557456165039532,0.147189095535982,-3.7873469023611,0.00015226444627167,0.0297772157740034
"ZNF787",31.436109144377,0.966957470535542,0.255239178495445,3.78843669782772,0.000151598207744995,0.0297772157740034
"FP671120.6",4.11455788585461,-5.33660407273455,1.40647267347757,-3.79431763827984,0.000148050046626491,0.0297772157740034
"CD69",1435.99115343959,-1.63355389344774,0.431962091537413,-3.78170660215506,0.000155756875362912,0.029991585416034
"KCTD5",45.3564362108283,1.13217927258898,0.299783356444295,3.77665820417005,0.000158946614617713,0.0301420580084136
"Z99127.4",26.6205910541952,-1.0378977616482,0.275923105867509,-3.76154711068877,0.000168865606491338,0.0315451034454566
"PSD",27.4707204154925,1.18388898346958,0.315603431837898,3.75119172999886,0.000175996047964729,0.0319241527003847
"FOSB",195.715377871813,-2.34986709923359,0.626371121172408,-3.75155721552941,0.000175739635978545,0.0319241527003847
"RAB43",97.2920158918178,0.410385891599419,0.109627467917881,3.74345863672441,0.000181504492894053,0.0322700514587375
"KLF10",26.7758697133776,-1.36239232588099,0.364147942994386,-3.74131545184095,0.000183059576028313,0.0322700514587375
"NUP58",125.081600671311,-0.690192805039939,0.185528051732988,-3.72015336006042,0.000199101841262622,0.0341364197978491
"ZNRF1",8.36977463601581,1.23686841994209,0.332336586497976,3.72173414000456,0.000197859282925728,0.0341364197978491
