"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NOC2L",6.29544418337511,0.207969590007596,0.320208273056393,0.649482251106516,0.516026715041989,0.999994860890474
"HES4",1.74805149914821,0.0322254187715341,0.701943554775096,0.0459088463058246,0.963382903280685,0.999994860890474
"ISG15",133.868953734889,0.135031625742953,0.43872844952054,0.307779506641342,0.758250116461597,0.999994860890474
"AGRN",2.40617785840053,-0.240767444494558,0.73447343782497,-0.327809600858478,0.743055627661767,0.999994860890474
"TNFRSF18",2.28755180388166,-0.355516979619125,0.779560788711133,-0.456047796101841,0.648355608567968,0.999994860890474
"TNFRSF4",2.93329875053064,0.472541279291725,0.810351045717539,0.583131572161181,0.559804731282433,0.999994860890474
"SDF4",17.3160715733992,-0.0661943538211097,0.215935701115452,-0.30654659456112,0.759188508877359,0.999994860890474
"B3GALT6",3.79653327321703,-0.404690152895972,0.400173431141521,-1.01128691063164,0.311879129027213,0.999994860890474
"UBE2J2",9.89802825445529,0.276735926138804,0.289692565466018,0.955274519018566,0.339438889805349,0.999994860890474
"ACAP3",5.48718533968859,0.555375917999225,0.42831559335197,1.29665117642085,0.194751235395551,0.999994860890474
"PUSL1",2.56499411638275,0.248649891547905,0.43704862247931,0.568929585311017,0.569403926773213,0.999994860890474
"INTS11",11.0421109643301,0.0509239105377489,0.26940302459311,0.189025014157363,0.850073211729094,0.999994860890474
"CPTP",3.75732906232909,-0.254844216447031,0.417009072700493,-0.61112391343597,0.541117549620223,0.999994860890474
"AURKAIP1",39.3156688682226,-0.0541346134636309,0.181257388632472,-0.298661554555425,0.765198293882639,0.999994860890474
"CCNL2",11.9130546738284,0.124713697471868,0.221381604622119,0.563342639442624,0.573201588325514,0.999994860890474
"MRPL20-AS1",3.99693121158836,-0.444748962045777,0.476844549676616,-0.932691717557419,0.350979162470781,0.999994860890474
"MRPL20",28.7437582416523,-0.0661375132266933,0.184205791494566,-0.359041443214581,0.719564086246135,0.999994860890474
"ATAD3B",2.21932672350889,0.0414418791373499,0.466275348680182,0.0888785548167051,0.929178426868752,0.999994860890474
"SSU72",30.6332337993471,0.0877018122005392,0.176217247829399,0.497691419431576,0.618701556886139,0.999994860890474
"MIB2",6.54919355412683,-0.180243419595236,0.356543528932719,-0.505529914214903,0.613186693258325,0.999994860890474
"MMP23B",2.48943562188801,0.616822396093414,0.643748358766243,0.958173155230356,0.337975451424892,0.999994860890474
"CDK11B",9.020545890067,-0.465386450447438,0.420353625563995,-1.10713081116648,0.268237375992265,0.999994860890474
"SLC35E2B",4.10869000112367,-0.207284934272498,0.535875620023648,-0.386815385001747,0.698892886586392,0.999994860890474
"CDK11A",9.37830452227333,-0.174635343818967,0.315278172753688,-0.553908766641456,0.579641285136793,0.999994860890474
"SLC35E2A",2.451923696775,-0.284855614215142,0.530241868986955,-0.53721825996006,0.59111685960179,0.999994860890474
"NADK",16.0246009226398,0.101280713744177,0.328521705759377,0.308292304491928,0.757859921197128,0.999994860890474
"GNB1",31.5203034708576,0.180233873700485,0.216552052463544,0.832288919223371,0.4052458836335,0.999994860890474
"FAAP20",24.3207574321286,0.270935578927545,0.262624822237398,1.03164497787888,0.302238461834192,0.999994860890474
"SKI",3.3892413538192,0.678864292244671,0.484182933888013,1.40208223944069,0.160890690013182,0.999994860890474
"RER1",20.2973764272866,-0.0411478944340285,0.216656693469207,-0.18992210106759,0.849370173515823,0.999994860890474
"PANK4",2.64830796959552,0.117509113198774,0.463539243185953,0.253504131367868,0.799878669043933,0.999994860890474
"AL139246.5",4.05074888674837,-0.0668257017987045,0.422903915446169,-0.158016275938714,0.87444397349957,0.999994860890474
"TNFRSF14",29.4696434130055,0.0488006760022295,0.203914006414663,0.23931988223993,0.810857549485228,0.999994860890474
