"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HBD",30.0018578972608,-22.1042223151806,3.32061717443088,-6.65666084166087,2.8011856269098e-11,1.14106296512171e-07
"ALAS2",50.5159967577218,-22.8509686457313,3.42290779149438,-6.67589372477806,2.45729999023878e-11,1.14106296512171e-07
"HBB",3049.75746731709,-12.8192099420567,2.70686868302447,-4.73580784411508,2.18184241281185e-06,0.00592515671239273
"LINC01128",3.59704148096289,-0.0605270061257254,0.554524044395577,-0.109151274390092,0.913082506715062,0.999548648390256
"NOC2L",12.0337301645745,0.432007503075609,0.311544034521005,1.38666594512014,0.165543649501178,0.999548648390256
"KLHL17",2.66426968839203,0.656031013792895,0.556152241516745,1.17958890537555,0.23816375768797,0.999548648390256
"HES4",2.73967709168701,0.755267010340376,0.904519290647575,0.834992706235879,0.403721815078835,0.999548648390256
"ISG15",89.7905891916516,0.138504781660106,0.503099990894938,0.275302691645308,0.783083696708699,0.999548648390256
"C1orf159",3.3596986728597,0.45737921309964,0.476320059472724,0.960235043651005,0.336936933470521,0.999548648390256
"TNFRSF18",4.16917876832874,-0.525630889703438,0.796897194947938,-0.659596862726788,0.509512568073372,0.999548648390256
"TNFRSF4",5.61246934594178,-0.209860101238392,0.56888972995504,-0.36889416382148,0.712206613637903,0.999548648390256
"SDF4",19.8521895873588,0.143319056530453,0.327551419201177,0.437546742676234,0.661714884966867,0.999548648390256
"B3GALT6",4.79967202588115,-0.0222897348096901,0.467764043240905,-0.0476516635508271,0.961993857204867,0.999548648390256
"UBE2J2",9.57132243520172,-0.0173156523794017,0.314899270562923,-0.0549879088269962,0.956148096577214,0.999548648390256
"ACAP3",8.12162003474645,0.604699721569151,0.420106049435728,1.4393977958217,0.150037848516579,0.999548648390256
"INTS11",15.7737835949618,0.0835413962598396,0.286850991684457,0.291236212115791,0.770870669053672,0.999548648390256
"CPTP",4.35890732367191,0.0530166355967013,0.434550035817726,0.122003523706852,0.902896227605884,0.999548648390256
"AURKAIP1",25.1695216120244,-0.0301666258757016,0.298411793875378,-0.101090595260788,0.919478543695233,0.999548648390256
"CCNL2",29.1613987333896,0.308210122607697,0.269808147633491,1.14233067203876,0.253316596527256,0.999548648390256
"MRPL20-AS1",4.08488091722697,-0.21565974206869,0.446339234136591,-0.483174512959559,0.628971830495159,0.999548648390256
"MRPL20",18.4395800959252,0.00505000232896126,0.307566948759291,0.0164191970214378,0.986899964804941,0.999548648390256
"ATAD3B",5.48668922296716,0.636017112441611,0.394505781005663,1.61218705292555,0.106921241785624,0.999548648390256
"ATAD3A",3.09724604959711,0.698948354101783,0.453454859599391,1.54138463687273,0.123223200857781,0.999548648390256
"SSU72",21.2765681264924,-0.156815543175891,0.247748076170167,-0.632963717014625,0.526757337048951,0.999548648390256
"MIB2",14.3779912710582,0.401014710647305,0.365157021669423,1.09819799935367,0.272118039661321,0.999548648390256
"MMP23B",6.88755965386015,1.16003480888078,0.565133083664551,2.05267545364474,0.0401040642209713,0.999548648390256
"CDK11B",11.5372534378259,0.145831375112676,0.356667196905374,0.408872406484206,0.682633299851162,0.999548648390256
"SLC35E2B",15.574672991533,-0.345673362700013,0.437172914264679,-0.790701691300874,0.429118088897607,0.999548648390256
"CDK11A",21.0785330923505,0.220449273433516,0.304924388745442,0.722963729928314,0.469702167784809,0.999548648390256
"SLC35E2A",6.92535963804524,0.520121069169894,0.404555151503798,1.28566171320899,0.19856114874328,0.999548648390256
"NADK",8.18453915240298,0.300527760459039,0.329919119770912,0.910913440444792,0.362340983363144,0.999548648390256
"GNB1",21.6550276390947,0.0203314690983995,0.307202883685268,0.0661825463827003,0.947232492274606,0.999548648390256
"FAAP20",18.0116197408052,0.268543141080444,0.308633626217822,0.870103314312603,0.384243946623736,0.999548648390256
"SKI",5.9555433374944,0.264180049956142,0.423760666646695,0.623418053512737,0.533009837291622,0.999548648390256
"RER1",16.4015467132521,-0.19715635895379,0.287782465439648,-0.685088157308655,0.493288292855993,0.999548648390256
"PLCH2",3.83425675157251,0.852348950739245,0.804461580526782,1.05952723084812,0.289359734471641,0.999548648390256
"PANK4",4.41011351510986,-0.0907431492812366,0.40111938388199,-0.226224792237748,0.821026588972654,0.999548648390256
"AL139246.5",5.20138596186017,0.100514331767559,0.411736688710224,0.244122844826928,0.807135680093639,0.999548648390256
"TNFRSF14-AS1",2.18861836464436,0.0437665320466609,0.696398278784169,0.0628469848074183,0.949888351324906,0.999548648390256
"TNFRSF14",39.5838783860352,0.0214772158183039,0.266817473309406,0.0804940379350589,0.935844337888576,0.999548648390256
"MEGF6",2.64375261247952,-0.128832228246334,0.951403062714326,-0.135412879456977,0.89228544158996,0.999548648390256
"TPRG1L",6.45889697979792,0.135197032538088,0.536378994446752,0.252055046781869,0.800998515790129,0.999548648390256
"WRAP73",6.87255077276901,0.456901131536707,0.352973658226844,1.29443407712616,0.195515526263475,0.999548648390256
