"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err","celltype","direction"
"GO:0034097","response to cytokine",471,-0.328975708527441,-1.7013369447732,1.16257580575426e-07,3.64065085017354e-05,2.63878089277363e-05,1820,"tags=29%, list=21%, signal=25%","RC3H1/IFNGR1/IKBKE/PTPN1/NSMAF/YTHDF3/RNF113A/IFNAR2/GBP3/IL1RN/PSMC2/CALM1/APPL1/CD38/GPR35/PSMC5/SIN3A/PSMA1/SP100/NFKB2/IL18/PSME1/ETV3/CCL4/YBX3/RIPK1/PDE12/RBMX/GAPDH/RIPOR1/TANK/STAT4/TRAF1/IL12RB1/IL10RA/JAK2/PTPRC/CCR2/RO60/CISH/IFNG/HDAC4/RELB/TIFA/IRAK3/PIM1/NFE2L2/PSMB7/TNFRSF1B/RFFL/IFIH1/LIMS1/PSMC4/CSF2RB/CFL1/CX3CR1/TTLL12/USP10/CALCOCO2/GCH1/ANXA4/GIGYF2/DDOST/CD40/STAT1/NFKBIZ/CYLD/VRK2/CASP8/PSMA4/SAMHD1/OSM/BCL2L1/GBP1/KYNU/KLF2/TAX1BP1/BCL2/ABCA1/UGCG/SH2B3/PSMD1/GBP5/METTL3/CXCR4/BIRC3/TPR/MCL1/TRADD/PSMD12/IFI27/CD74/SOCS3/PLSCR1/SOCS1/FADD/CREB1/CCR1/MAP2K5/ZFP36L2/REL/EGR1/ADRM1/SOS1/STAT3/IRF1/IFIT5/KLF4/PTPN2/TNFRSF4/PARP9/FAS/NUB1/CXCL10/XBP1/TBK1/ERBIN/EIF5A/TAF9/IL10RB/ITGA4/GBP4/CXCL8/ZFP36/IL15/IL1B/FOS/PNPT1/HLA-DPA1/ADIPOR2/NAIP/CCL3L1/IL1R2/NFKBIA/TNFAIP3/CCL3/DUSP1/PADI2",0.704975715167238,"CD14_CD163_macrophage","HS"
"GO:0031349","positive regulation of defense response",282,-0.393185738140757,-1.87774194446957,7.22266683978642e-08,4.54290924627966e-05,3.19850793255631e-05,1237,"tags=32%, list=18%, signal=27%","GPS2/IRAK3/SLC15A3/HMGB2/SLC15A4/BRCC3/OTUD4/CCR7/PAK1/MAPK1/NOD2/VAMP8/NPLOC4/EMILIN2/CSNK1A1/IL18/TRAF3IP3/CASP4/NLRC4/ZC3HAV1/RELA/MNDA/LYPLAL1/MEF2C/CD47/PDPK1/CD300A/TRIM5/NINJ1/HEXIM1/OASL/IL15/USP15/LDLR/OAS1/PUM2/CASP1/PJA2/HAVCR2/CD300LF/NAGK/OSM/RNF125/CCL3/HLA-C/SLC46A2/PTGER4/MAP3K8/GBP1/RIPK2/NLRC5/IFI16/DDX3X/LILRA4/TLR8/OAS3/CTSS/RNF135/IL1B/GRN/CEBPB/PSPC1/CLEC7A/DHX58/TNFRSF1A/CD1D/PLSCR1/NEAT1/WDFY1/CCR1/BCL10/NFKBIA/ZBP1/IRF1/TLR5/PARP9/ZNFX1/MEFV/DDX60/TNFAIP3/HLA-E/PTGS2/NAIP/GBP5/EIF2AK2/RSAD2/STAT3/NFKBIZ/EREG",0.704975715167238,"CD1C_DC","HS"
"GO:0031347","regulation of defense response",423,-0.358220553598145,-1.76979045578479,7.3688714457091e-08,4.54290924627966e-05,3.19850793255631e-05,1237,"tags=29%, list=18%, signal=25%","GPS2/IRAK3/SLC15A3/HMGB2/SLC15A4/BRCC3/TRIM22/OTUD4/CCR7/PAK1/MAPK1/NOD2/TTLL12/VAMP8/NPLOC4/NR4A3/ALOX5/EMILIN2/CSNK1A1/HLA-A/IL18/TRAF3IP3/CASP4/NLRC4/ZC3HAV1/RELA/MNDA/LYPLAL1/MEF2C/IL10RA/CD47/PDPK1/HLA-B/CD300A/BCL6/TRIM5/NINJ1/HEXIM1/OASL/IL15/USP15/PRKAR1A/ILRUN/PRKCD/LDLR/OAS1/PUM2/CASP1/PIM1/PJA2/HAVCR2/FCGR2B/CD300LF/JAK2/NAGK/OSM/C15orf39/NFE2L2/RNF125/CCL3/HLA-C/SLC46A2/PTGER4/MAP3K8/NR1D2/GBP1/RIPK2/NLRC5/PTPN2/PML/IFI16/PTPRC/DDX3X/LILRA4/FUT7/TLR8/OAS3/CTSS/RNF135/IL1B/GRN/CEBPB/PSPC1/CUL1/SMAD3/CLEC7A/DHX58/AOAH/TNFRSF1A/CD1D/PLSCR1/NEAT1/WDFY1/CCR1/BCL10/NFKBIA/ZBP1/CD300C/IRF1/TLR5/IL1RN/PARP9/ZNFX1/MEFV/CD300E/KLF4/DTX3L/DDX60/TNFAIP3/HLA-E/PTGS2/NAIP/GBP5/EIF2AK2/RSAD2/CD69/STAT3/HERC5/CLEC12A/NFKBIZ/EREG",0.704975715167238,"CD1C_DC","HS"
"GO:0006954","inflammatory response",359,-0.367076704980821,-1.79931239216249,9.58921299342969e-08,4.88548970285351e-05,3.43970718362819e-05,1237,"tags=29%, list=18%, signal=25%","GPS2/HMGB2/BRCC3/CCR7/MAPK1/KDM6B/NOD2/IFNGR1/VAMP8/HDAC9/NR4A3/ALOX5/ADGRE2/SERPINA1/AIMP1/CSNK1A1/IL18/NFX1/CASP4/NLRC4/RELA/ABCF1/IL10RA/CD47/C3AR1/ACER3/ITGAL/BCL6/NINJ1/CD68/IL15/PRKAR1A/BLNK/APIP/PRKCD/LDLR/RELB/CASP1/CERS6/PJA2/HAVCR2/FCGR2B/JAK2/FCGR1A/OSM/C15orf39/CCL3/TXNIP/CXCL8/PTGER4/MAP3K8/NR1D2/GBP1/HIF1A/RIPK2/PTPN2/IFI16/CD163/PTPRC/CCL3L1/DDX3X/FUT7/TLR8/FCGR2A/IL1B/GRN/CEBPB/IL4R/NR3C1/CUL1/ZEB2/NR4A1/SMAD3/CLEC7A/AOAH/TNFRSF1A/IFI27/PER1/PLSCR1/NEAT1/CCR1/NFKBIA/ZBP1/TRIM14/TLR5/IL1RN/MEFV/KLF4/TNFAIP3/TOLLIP/HLA-E/CXCR4/PTGS2/NAIP/GBP5/EIF2AK2/FOS/ZFP36/CD69/STAT3/CLEC12A/NFKBIZ/NAMPT",0.704975715167238,"CD1C_DC","HS"
"GO:0006954","inflammatory response",416,-0.341588341293163,-1.75521625884112,1.91977669282998e-07,5.58243636893632e-05,4.04620685468138e-05,2184,"tags=33%, list=25%, signal=26%","MAPK13/LPCAT3/ARNT/NFX1/NR1D2/CCL2/IL18RAP/IFI16/EIF2AK2/TMSB4X/NFAM1/CD47/RPS6KA5/CLU/HAVCR2/RBX1/F2R/FCGR3A/TXNIP/VPS35/MAP3K20/ZBP1/TLR7/CASP4/LIAS/IFNGR1/PIK3AP1/GBP3/IL1RN/APPL1/RB1/PSMA1/IL18/PJA2/CCL4/HMGB1/RIPK1/TLR5/PPARD/TRAF1/TNIP1/IL10RA/SMAD3/JAK2/PTPRC/CCR2/FUT7/ITCH/SLC39A8/IFNG/DDX3X/HDAC4/CXCL2/ITGB1/RELB/PRDX5/TNFRSF1B/ABCC1/CHID1/AOAH/ADGRE2/GRN/CX3CR1/LRRK2/AIMP1/MFHAS1/PARK7/CD40/NFKBIZ/USP14/CYLD/PRKAR1A/TLR1/CASP8/VAMP7/MKRN2/OSM/RIPK2/CD68/GBP1/CD163/CSNK1A1/PLA2G7/GBP5/HLA-E/PLCG2/HNRNPA0/NMI/CLOCK/TFRC/CXCR4/BIRC3/FAM76B/TRADD/TLR6/IFI27/PLSCR1/FFAR2/CCR1/HLA-DRB1/REL/PLD3/C3AR1/STAT3/HMOX1/KLF4/PTPN2/TNFRSF4/CLEC7A/ZEB2/FCGR1A/NEAT1/CXCL10/XBP1/TBK1/PER1/IL10RB/KLRG1/ABCD2/APOL2/CXCL8/ZFP36/PTPN22/IL15/IL1B/NLRP3/FOS/NAIP/NR4A1/CD69/RORA/CCL3L1/IL1R2/CLEC12A/NFKBIA/TNFAIP3/CCL3/NAMPT",0.690132458796796,"CD14_CD163_macrophage","HS"
"GO:0001816","cytokine production",381,-0.357450982386967,-1.74938693040678,1.52806091721245e-07,6.28033036974317e-05,4.42176706988991e-05,1303,"tags=29%, list=19%, signal=25%","FCN1/HLA-DPA1/BTN2A1/MORC3/SETD2/IRAK3/HMGB2/CCR7/XAF1/PSMB3/NOD2/DICER1/IFNGR1/CLEC4A/HDAC9/MAP2K5/NPLOC4/IL27RA/NR4A3/ALOX5/ATF4/HLA-A/IL18/TRAF3IP3/NLRC4/ZC3HAV1/RELA/ZBTB1/CD47/C3AR1/HLA-B/SORL1/TNFRSF14/SRGN/BCL6/GPR65/PNP/CREB1/IL15/ZNF131/ILRUN/CD2/RELB/OAS1/CASP1/IRF4/HAVCR2/FCGR2B/JAK2/FCGR1A/POU2F2/OSM/RNF125/CCL3/CXCL8/PSMA4/PTGER4/VSIR/GBP1/HIF1A/RIPK2/PLAGL1/PML/IFI16/PTPRC/DDX3X/MALT1/LILRA4/TLR8/OAS2/ADAM10/OAS3/RNF135/JAK3/FCGR2A/CARD16/IL1B/PRNP/CEBPB/FOSL2/IL4R/PDE4B/LAPTM5/SMAD3/CLEC7A/LITAF/DHX58/PER1/BCL3/BCL10/NFKBIA/LTBR/IRF1/DDIT3/TLR5/MEFV/KLF4/TNFAIP3/EGR1/HLA-E/PTGS2/JUN/NAIP/GBP5/EIF2AK2/RSAD2/ZFP36/STAT3/CD55/CLEC12A/EREG",0.690132458796796,"CD1C_DC","HS"
"GO:0034242","negative regulation of syncytium formation by plasma membrane fusion",45,0.639398018275948,2.4440062294998,4.53786693941678e-08,9.2481728225314e-05,9.04281299351002e-05,2092,"tags=73%, list=21%, signal=58%","RPL5/RPL11/RPL30/RPL12/RPL4/RPL9/RPL36A/RPL10/RPL32/RPL36/RPL17/RPL18A/RPL34/RPL21/RPL7A/RPLP0/RPL19/RPL6/RPL35/RPL39/RPL28/RPL27/RPL29/RPL23/RPL15/RPL41/RPL31/RPL38/RPL14/RPL35A/RPL10A/UBA52/RPL24",0.719512826338911,"Treg","HL"
"GO:0060142","regulation of syncytium formation by plasma membrane fusion",53,0.585511355595409,2.36300730676271,4.65738061370751e-07,0.000224720405172621,0.000139312937956758,2911,"tags=72%, list=23%, signal=55%","RPL12/PLEKHO1/RPL4/RPL30/RPL5/RPL11/RPL36A/RPL32/RPL9/RPL7A/RPL7/RPL24/RPL34/RPL10/TYROBP/RPL17/RPL39/RPL36/RPL19/RPL28/RPL29/RPL35A/RPL6/RPL10A/RPL21/UBA52/RPLP1/RPL18A/RPL18/RPLP2/RPL23/RPL27/RPL38/RPL41/RPLP0/RPL31/RPL15/RPL14",0.674962860011025,"Naive_CD8_T","HL"
"GO:0000768","syncytium formation by plasma membrane fusion",59,0.565381150734796,2.28412650722629,6.66521849702048e-07,0.000224720405172621,0.000139312937956758,2911,"tags=69%, list=23%, signal=54%","RPL12/PLEKHO1/RPL4/RPL30/RPL5/RPL11/RPL36A/SH3PXD2A/RPL32/RPL9/RPL7A/RPL7/RPL24/RPL34/RPL10/TYROBP/RPL17/RPL39/RPL36/RPL19/CD9/RPL28/RPL29/RPL35A/RPL6/RPL10A/RPL21/UBA52/RPLP1/RPL18A/RPL18/RPLP2/CD81/RPL23/RPL27/RPL38/RPL41/RPLP0/RPL31/RPL15/RPL14",0.659444398037935,"Naive_CD8_T","HL"
"GO:0019221","cytokine-mediated signaling pathway",230,-0.362345692222393,-1.7775270409994,1.48621205336483e-06,0.000237344840315813,0.000215638979096819,2085,"tags=38%, list=25%, signal=30%","OASL/UGCG/FADD/IL23A/IL2RG/HCLS1/TRAF6/COMMD7/TRIM41/NSMAF/NR1H2/JAK1/ISG15/CDC37/ACTN4/HDAC4/YTHDF2/EIF5A/TBK1/TNFRSF4/AGPAT2/BIRC2/FCER1G/SH2B3/PTPRJ/SOS1/STAT2/CD74/USP18/PTPN1/MKKS/SP100/IL4R/RPS6KA5/TRAF3/PTPN11/RAF1/SHARPIN/KRAS/WBP1L/TP53/SOCS2/CASP4/OXSR1/IL12RB1/ILK/ADIPOR1/GPR25/VRK2/LIMS1/SOCS1/UBE2K/IL10RA/TNFRSF1B/TMSB4X/TRAF1/STAT3/NLRC5/TANK/PLP2/FAS/TTLL12/YTHDF3/CASP1/SIN3A/CXCR3/JAK2/NFKB1/NFKBIA/CHUK/IL18R1/ZBP1/BIRC3/CCL5/SOCS4/CASP8/TOLLIP/IKBKB/CXCR4/TRADD/CISH/EDA/IFI27/TNFSF13B/SOCS3/OSM/NFKBIZ/TNFAIP3",0.643551836150722,"IFN_activated_DC","HS"
