"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006369","termination of RNA polymerase II transcription","1/2","19/18842",0.0526315789473684,495.842105263158,22.234406872163,0.00201580766889042,0.0206632849366455,NA,"MAZ",1
"GO:0048146","positive regulation of fibroblast proliferation","1/2","39/18842",0.0256410256410256,241.564102564103,15.4944468098631,0.00413551330828388,0.0206632849366455,NA,"S100A6",1
"GO:0006353","DNA-templated transcription termination","1/2","52/18842",0.0192307692307692,181.173076923077,13.404625973849,0.00551211353040859,0.0206632849366455,NA,"MAZ",1
"GO:0048145","regulation of fibroblast proliferation","1/2","62/18842",0.0161290322580645,151.951612903226,12.2662646896873,0.00657038889474615,0.0206632849366455,NA,"S100A6",1
"GO:0048144","fibroblast proliferation","1/2","65/18842",0.0153846153846154,144.938461538462,11.9769698161808,0.0068877616455485,0.0206632849366455,NA,"S100A6",1
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","1/2","188/18842",0.00531914893617021,50.1117021276596,6.97275567962867,0.0198563883513914,0.040972635369205,NA,"MAZ",1
"GO:2001234","negative regulation of apoptotic signaling pathway","1/2","199/18842",0.0050251256281407,47.3417085427136,6.77122434730677,0.0210120321477966,0.040972635369205,NA,"MAZ",1
"GO:0006367","transcription initiation at RNA polymerase II promoter","1/2","207/18842",0.00483091787439614,45.512077294686,6.6347545359222,0.0218520721969093,0.040972635369205,NA,"MAZ",1
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","1/2","265/18842",0.00377358490566038,35.5509433962264,5.83608461430819,0.02793157951884,0.0417075746381029,NA,"MAZ",1
"GO:0006352","DNA-templated transcription initiation","1/2","266/18842",0.0037593984962406,35.4172932330827,5.8246247664657,0.0280362324144079,0.0417075746381029,NA,"MAZ",1
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","1/2","294/18842",0.00340136054421769,32.0442176870748,5.52754599560332,0.030964226180034,0.0417075746381029,NA,"MAZ",1
"GO:2001233","regulation of apoptotic signaling pathway","1/2","317/18842",0.00315457413249211,29.7192429022082,5.31312499367546,0.0333660597104823,0.0417075746381029,NA,"MAZ",1
"GO:0007409","axonogenesis","1/2","357/18842",0.00280112044817927,26.3893557422969,4.9900234292179,0.0375360629534491,0.0433108418693644,NA,"S100A6",1
"GO:0061564","axon development","1/2","414/18842",0.00241545893719807,22.756038647343,4.61176759928983,0.0434627430198852,0.0465672246641627,NA,"S100A6",1
"GO:0048667","cell morphogenesis involved in neuron differentiation","1/2","463/18842",0.00215982721382289,20.3477321814255,4.34296317712944,0.0485429774416952,0.0485429774416952,NA,"S100A6",1
